1	c?	EL	NN	O	c?	_	0	1	['P1,15 455 354 507']
3	assemblage	assemblage	NN	O	assemblage	nsubj	4	26	['P2,838 223 1227 300']
4	consists	consists	VBZ	O	consist	_	0	26	['P2,1273 223 1538 283']
5	of	of	IN	O	of	_	0	26	['P2,1585 223 1658 283']
6	11	11	CD	NUMBER	11	num	7	26	['P2,1704 224 1771 282']
7	footprints	footprints	NNS	O	footprint	prep_of	4	26	['P2,1823 223 2151 300']
8	preserved	preserved	VBN	O	preserve	partmod	7	26	['P2,6 325 338 402']
9	as	as	IN	O	as	mark	11	26	['P2,396 343 461 384']
10	natural	natural	JJ	O	natural	nsubj	11	26	['P2,520 325 755 384']
11	casts	casts	VBZ	O	cast	advcl	8	26	['P2,814 334 975 384']
12	on	on	IN	O	on	_	0	26	['P2,1035 343 1117 384']
13	a	a	DT	O	a	det	15	26	['P2,1176 343 1212 384']
14	loose	loose	JJ	O	loose	amod	15	26	['P2,1268 325 1445 384']
15	block	block	NN	O	block	prep_on	11	26	['P2,1502 325 1693 384']
16	of	of	IN	O	of	_	0	26	['P2,1749 325 1823 384']
17	medium	medium	NN	O	medium	prep_of	15	26	['P2,1875 325 2153 384']
18	grained	grained	VBN	O	grain	partmod	17	26	['P2,8 426 262 503']
19	sandstone	sandstone	NN	O	sandstone	dobj	18	26	['P2,311 426 641 485']
20	preserving	preserving	VBG	O	preserve	xcomp	18	26	['P2,687 426 1045 503']
21	current	current	JJ	DATE	current	amod	23	26	['P2,1093 434 1333 485']
22	ripple	ripple	NN	O	ripple	nn	23	26	['P2,1377 426 1574 503']
23	marks	marks	NNS	O	mark	nsubj	24	26	['P2,1621 426 1826 485']
24	(	(	VBP	O	(	ccomp	20	26	['P2,1876 426 2063 503']
25	Figs	Figs	NNS	O	fig	dobj	24	26	['P2,1876 426 2063 503']
26	.	.	.	O	.	_	0	26	['P2,1876 426 2063 503']

1	2	2	CD	NUMBER	2	_	0	27	['P2,2114 426 2152 484']
2	and	and	CC	O	and	_	0	27	['P2,9 529 129 589']
3	3	3	CD	NUMBER	3	conj_and	1	27	['P2,177 530 261 602']
4	)	)	NN	O	)	dep	1	27	['P2,177 530 261 602']
5	.	.	.	O	.	_	0	27	['P2,177 530 261 602']

1	The	The	DT	O	the	det	2	28	['P2,312 529 442 589']
2	locality	locality	NN	O	locality	nsubj	5	28	['P2,489 529 744 606']
3	is	is	VBZ	O	be	cop	5	28	['P2,791 529 844 589']
4	very	very	RB	O	very	advmod	5	28	['P2,892 548 1041 606']
5	inaccessible	inaccessible	JJ	O	inaccessible	_	0	28	['P2,1087 529 1517 600']
6	,	,	,	O	,	_	0	28	['P2,1087 529 1517 600']
7	requiring	requiring	VBG	O	require	dep	5	28	['P2,1567 529 1877 606']
8	a	a	DT	O	a	det	9	28	['P2,1927 548 1962 589']
9	hike	hike	NN	O	hike	dobj	7	28	['P2,2007 529 2152 589']
10	of	of	IN	O	of	_	0	28	['P2,8 630 82 690']
11	about	about	RB	O	about	quantmod	12	28	['P2,126 630 312 690']
12	20	20	CD	NUMBER	20	num	14	28	['P2,361 631 442 690']
13	km	km	NN	O	km	nn	14	28	['P2,466 631 575 689']
14	southward	southward	NN	O	southward	prep_of	9	28	['P2,624 630 975 690']
15	from	from	IN	O	from	_	0	28	['P2,1023 630 1187 690']
16	the	the	DT	O	the	det	19	28	['P2,1234 630 1336 690']
17	National	National	NNP	O	National	nn	19	28	['P2,1385 630 1677 690']
18	Park	Park	NNP	O	Park	nn	19	28	['P2,1726 630 1881 690']
19	station	station	NN	O	station	prep_from	7	28	['P2,1930 630 2153 690']
20	over	over	IN	O	over	_	0	28	['P2,8 752 157 793']
21	the	the	DT	O	the	det	23	28	['P2,200 733 302 793']
22	Yai	Yai	NNP	O	Yai	nn	23	28	['P2,348 733 460 793']
23	valley	valley	NN	O	valley	prep_over	19	28	['P2,504 733 721 810']
24	.	.	.	O	.	_	0	28	['P2,504 733 721 810']

1	Polahan	Polahan	NNP	PERSON	Polahan	nsubj	7	29	['P2,770 733 1043 793']
2	and	and	CC	O	and	_	0	29	['P2,1090 733 1210 793']
3	Daorerk	Daorerk	NNP	PERSON	Daorerk	conj_and	1	29	['P2,1254 733 1534 793']
4	(	(	CD	NUMBER	(	num	3	29	['P2,1580 734 1800 806']
5	1993	1993	CD	DATE	1993	num	6	29	['P2,1580 734 1800 806']
6	)	)	NN	O	)	dep	3	29	['P2,1580 734 1800 806']
7	observed	observed	VBN	O	observe	_	0	29	['P2,1849 733 2154 793']
8	that	that	IN	O	that	complm	11	29	['P2,7 835 135 894']
9	it	it	PRP	O	it	nsubj	11	29	['P2,184 835 230 894']
10	is	is	VBZ	O	be	cop	11	29	['P2,279 835 332 894']
11	hard	hard	JJ	O	hard	ccomp	7	29	['P2,383 835 533 894']
12	to	to	TO	O	to	_	0	29	['P2,583 844 646 894']
13	?	"	JJ	O	?	amod	14	29	['P2,705 836 901 894']
14	state	state	NN	O	state	prep_to	11	29	['P2,705 836 901 894']
15	exactly	exactly	RB	O	exactly	advmod	14	29	['P2,953 835 1239 912']
16	?	"	RB	O	?	advmod	11	29	['P2,953 835 1239 912']
17	to	to	TO	O	to	dep	25	29	['P2,1297 844 1360 894']
18	which	which	WDT	O	which	det	19	29	['P2,1409 835 1615 895']
19	formation	formation	NN	O	formation	pobj	17	29	['P2,1665 835 2001 894']
20	the	the	DT	O	the	det	22	29	['P2,2050 835 2152 894']
21	footprint	footprint	NN	O	footprint	nn	22	29	['P2,8 936 589 1013']
22	?	-	NN	O	?	nsubj	25	29	['P2,8 936 589 1013']
23	bearing	bearing	VBG	O	bear	partmod	22	29	['P2,8 936 589 1013']
24	block	block	NN	O	block	dobj	23	29	['P2,696 936 887 995']
25	belongs	belongs	VBZ	O	belong	ccomp	11	29	['P2,992 936 1273 1013']
26	.	.	.	O	.	_	0	29	['P2,992 936 1273 1013']

1	They	They	PRP	O	they	nsubj	2	30	['P2,1385 936 1558 1013']
2	suggested	suggested	VBD	O	suggest	_	0	30	['P2,1668 936 2001 1013']
3	it	it	PRP	O	it	dobj	2	30	['P2,2107 936 2154 995']

1	*	*	NN	O	*	_	0	31	['P2,51 1205 76 1233']
2	Corresponding	Corresponding	VBG	O	correspond	partmod	1	31	['P2,108 1204 509 1266']
3	author	author	NN	O	author	dobj	2	31	['P2,536 1204 718 1252']
4	.	.	.	O	.	_	0	31	['P2,536 1204 718 1252']

1	E-mail	E-mail	NN	O	e-mail	nn	2	32	['P2,109 1290 294 1338']
2	address	address	NN	O	address	_	0	32	['P2,316 1290 546 1338']
3	:	:	:	O	:	_	0	32	['P2,316 1290 546 1338']
4	mlockley@carbon.cudenver.edu	mlockley?carbon.cudenver.edu	FW	O	mlockley@carbon.cudenver.edu	dep	2	32	['P2,572 1290 1447 1352']
5	(	(	FW	O	(	nn	6	32	['P2,1474 1291 1567 1349']
6	M.	M.	FW	PERSON	m.	amod	4	32	['P2,1474 1291 1567 1349']
7	Lockley	Lockley	NNP	PERSON	Lockley	dep	4	32	['P2,1594 1290 1852 1352']
8	)	)	CD	NUMBER	)	num	7	32	['P2,1594 1290 1852 1352']
9	.	.	.	O	.	_	0	32	['P2,1594 1290 1852 1352']

1	0195-6671	0195-6671	CD	DURATION	0195-6671	_	0	33	['P2,8 1474 351 1531']
2	/	/	:	O	/	punct	1	33	['P2,8 1474 351 1531']
3	$	$	$	MONEY	$	nsubj	5	33	['P2,8 1474 351 1531']
4	?	???	CD	MONEY	?	num	3	33	['P2,379 1507 397 1511']
5	see	see	VBP	O	see	dep	1	33	['P2,425 1493 508 1526']
6	front	front	JJ	O	front	amod	7	33	['P2,533 1477 665 1526']
7	matter	matter	NN	O	matter	dobj	5	33	['P2,688 1485 863 1526']
8	?	?	CD	NUMBER	?	num	11	33	['P2,888 1478 935 1526']
9	2005	2005	CD	DATE	2005	num	11	33	['P2,963 1477 1094 1526']
10	Elsevier	Elsevier	NNP	ORGANIZATION	Elsevier	nn	11	33	['P2,1121 1478 1343 1526']
11	Ltd.	Ltd.	NNP	ORGANIZATION	Ltd.	dep	7	33	['P2,1366 1478 1473 1526']
12	.		.	O	.	_	0	33	['P2,1366 1478 1473 1526']

1	All	All	DT	O	all	det	2	34	['P2,1501 1478 1585 1525']
2	rights	rights	NNS	O	rights	nsubj	3	34	['P2,1610 1478 1763 1540']
3	reserved	reserved	VBN	O	reserve	_	0	34	['P2,1787 1478 2030 1526']
4	.	.	.	O	.	_	0	34	['P2,1787 1478 2030 1526']

1	doi	doi	FW	O	doi	_	0	35	['P2,8 1563 927 1626']
2	:10.1016	:10.1016	CD	NUMBER	:10.1016	dep	1	35	['P2,8 1563 927 1626']
3	/	/	:	O	/	punct	5	35	['P2,8 1563 927 1626']
4	j.	j.	NN	O	j.	nn	5	35	['P2,8 1563 927 1626']
5	cretres	cretres	NNS	O	cretre	dep	2	35	['P2,8 1563 927 1626']
6	.2005.10.002	.2005.10.002	CD	NUMBER	.2005.10.002	dep	2	35	['P2,8 1563 927 1626']

1	?	"	NN	O	?	nsubj	4	36	['P2,15 1780 402 1857']
2	probably	probably	RB	O	probably	advmod	1	36	['P2,15 1780 402 1857']
3	?	"	CD	NUMBER	?	pobj	2	36	['P2,15 1780 402 1857']
4	originated	originated	VBN	O	originate	_	0	36	['P2,469 1780 813 1857']
5	from	from	IN	O	from	_	0	36	['P2,870 1780 1035 1840']
6	either	either	CC	O	either	preconj	9	36	['P2,1092 1780 1286 1840']
7	the	the	DT	O	the	det	9	36	['P2,1342 1780 1443 1840']
8	Sao	Sao	NNP	LOCATION	Sao	nn	9	36	['P2,1503 1781 1626 1840']
9	Khua	Khua	NNP	LOCATION	Khua	prep_from	4	36	['P2,1686 1780 1868 1840']
10	or	or	CC	O	or	_	0	36	['P2,1925 1799 1994 1840']
11	the	the	DT	O	the	det	14	36	['P2,2050 1780 2151 1840']
12	Phu	Phu	NNP	O	Phu	nn	14	36	['P2,7 1882 136 1942']
13	Phan	Phan	NNP	O	Phan	nn	14	36	['P2,178 1882 347 1942']
14	formations	formations	NNS	O	formation	prep_from	4	36	['P2,388 1882 773 1942']
15	.	.	.	O	.	_	0	36	['P2,388 1882 773 1942']

1	The	The	DT	O	the	det	2	37	['P2,819 1882 950 1942']
2	ages	ages	NNS	O	age	nsubj	11	37	['P2,993 1901 1139 1959']
3	of	of	IN	O	of	_	0	37	['P2,1183 1882 1257 1942']
4	dinosaur	dinosaur	NN	O	dinosaur	nn	6	37	['P2,1293 1882 1586 1942']
5	bearing	bearing	NN	O	bearing	nn	6	37	['P2,1624 1882 1880 1959']
6	formations	forma-tions	NNS	O	formation	prep_of	2	37	['P2,1922 1882 2149 1942', 'P2,7 1984 169 2044']
7	in	in	IN	O	in	_	0	37	['P2,231 1984 295 2043']
8	Thailand	Thailand	NNP	LOCATION	Thailand	prep_in	6	37	['P2,354 1984 657 2044']
9	are	are	VBP	O	be	cop	11	37	['P2,719 2003 818 2044']
10	very	very	RB	O	very	advmod	11	37	['P2,878 2003 1025 2061']
11	hard	hard	JJ	O	hard	_	0	37	['P2,1085 1984 1235 2044']
12	to	to	TO	O	to	aux	13	37	['P2,1295 1993 1358 2044']
13	determine	determine	VB	O	determine	xcomp	11	37	['P2,1420 1984 1759 2044']
14	owing	owing	VBG	O	owe	xcomp	13	37	['P2,1820 1984 2027 2061']
15	to	to	TO	O	to	_	0	37	['P2,2088 1993 2151 2044']
16	lack	lack	NN	O	lack	prep_to	14	37	['P2,7 2086 150 2145']
17	of	of	IN	O	of	_	0	37	['P2,183 2086 257 2145']
18	continuous	continuous	JJ	O	continuous	amod	19	37	['P2,286 2086 656 2145']
19	outcrop	outcrop	NN	O	outcrop	prep_of	16	37	['P2,694 2095 969 2163']
20	,	,	,	O	,	_	0	37	['P2,694 2095 969 2163']
21	well	well	RB	O	well	advmod	23	37	['P2,1007 2086 1461 2163']
22	?	-	CD	NUMBER	?	pobj	21	37	['P2,1007 2086 1461 2163']
23	eXposed	exposed	VBN	O	expose	partmod	16	37	['P2,1007 2086 1461 2163']
24	sections	sections	NNS	O	section	dobj	23	37	['P2,1497 2086 1786 2156']
25	,	,	,	O	,	_	0	37	['P2,1497 2086 1786 2156']
26	and	and	CC	O	and	_	0	37	['P2,1825 2086 1945 2145']
27	diagnostic	diag-nostic	JJ	O	diagnostic	amod	29	37	['P2,1980 2086 2150 2163', 'P2,7 2187 207 2246']
28	index	index	NN	O	index	nn	29	37	['P2,250 2187 437 2246']
29	fossils	fossils	NNS	O	fossil	dobj	23	37	['P2,478 2187 710 2246']
30	.	.	.	O	.	_	0	37	['P2,478 2187 710 2246']

1	In	In	IN	O	in	dep	6	38	['P2,109 2292 178 2349']
2	their	their	PRP$	O	they	poss	4	38	['P2,215 2290 372 2350']
3	original	original	JJ	O	original	amod	4	38	['P2,410 2290 673 2367']
4	description	description	NN	O	description	pobj	1	38	['P2,712 2290 1107 2367']
5	,	,	,	O	,	_	0	38	['P2,712 2290 1107 2367']
6	Polahan	Polahan	NNP	PERSON	Polahan	_	0	38	['P2,1149 2290 1422 2350']
7	and	and	CC	O	and	_	0	38	['P2,1462 2290 1582 2350']
8	Daorerk	Daorerk	NNP	PERSON	Daorerk	conj_and	6	38	['P2,1618 2290 1898 2350']
9	(	(	CD	NUMBER	(	num	10	38	['P2,1937 2291 2149 2363']
10	1993	1993	CD	DATE	1993	dep	6	38	['P2,1937 2291 2149 2363']
11	,	,	,	O	,	_	0	38	['P2,1937 2291 2149 2363']
12	?g	ft	NN	O	?g	dep	6	38	['P2,8 2392 111 2469']
13	.	g.	.	O	.	_	0	38	['P2,8 2392 111 2469']

1	4	4	CD	NUMBER	4	num	2	39	['P2,156 2392 222 2465']
2	)	)	NN	O	)	nsubj	3	39	['P2,156 2392 222 2465']
3	provided	provided	VBD	O	provide	dep	12	39	['P2,264 2392 567 2469']
4	a	a	DT	O	a	det	5	39	['P2,608 2410 643 2451']
5	sketch	sketch	NN	O	sketch	dobj	3	39	['P2,685 2392 898 2451']
6	of	of	IN	O	of	_	0	39	['P2,940 2392 1013 2451']
7	the	the	DT	O	the	det	8	39	['P2,1048 2392 1150 2451']
8	slab	slab	NN	O	slab	prep_of	5	39	['P2,1194 2392 1325 2451']
9	and	and	CC	O	and	_	0	39	['P2,1368 2392 1489 2451']
10	assigned	assigned	VBN	O	assign	amod	11	39	['P2,1530 2392 1820 2469']
11	numbers	numbers	NNS	O	number	prep_of	5	39	['P2,1860 2392 2151 2451']
12	(	(	VBP	O	(	_	0	39	['P2,10 2493 251 2566']
13	1-11	1???	CD	NUMBER	1-11	num	14	39	['P2,10 2493 251 2566']
14	)	11)	CD	NUMBER	)	dobj	12	39	['P2,10 2493 251 2566']
15	to	to	TO	O	to	_	0	39	['P2,288 2502 352 2552']
16	each	each	DT	O	each	prep_to	12	39	['P2,389 2493 543 2552']
17	of	of	IN	O	of	_	0	39	['P2,579 2493 652 2552']
18	the	the	DT	O	the	det	19	39	['P2,681 2493 783 2552']
19	tracks	tracks	NNS	O	track	prep_of	16	39	['P2,819 2493 1039 2563']
20	,	,	,	O	,	_	0	39	['P2,819 2493 1039 2563']
21	beginning	beginning	VBG	O	begin	partmod	12	39	['P2,1077 2493 1416 2570']
22	with	with	IN	O	with	_	0	39	['P2,1452 2493 1602 2552']
23	the	the	DT	O	the	det	24	39	['P2,1636 2493 1738 2552']
24	largest	largest	JJS	O	largest	prep_with	21	39	['P2,1774 2493 2000 2570']
25	(	(	CD	NUMBER	(	number	26	39	['P2,2037 2493 2149 2566']
26	1	1	CD	NUMBER	1	num	27	39	['P2,2037 2493 2149 2566']
27	)	)	NN	O	)	dobj	21	39	['P2,2037 2493 2149 2566']
28	,	,	,	O	,	_	0	39	['P2,2037 2493 2149 2566']
29	which	which	WDT	O	which	dobj	31	39	['P2,8 2596 214 2656']
30	we	we	PRP	O	we	nsubj	31	39	['P2,242 2615 338 2656']
31	designate	designate	VBP	O	designate	rcmod	27	39	['P2,367 2596 687 2673']
32	as	as	IN	O	as	_	0	39	['P2,718 2615 783 2656']
33	the	the	DT	O	the	det	34	39	['P2,813 2596 915 2656']
34	holotype	holotype	NN	O	holotype	prep_as	31	39	['P2,943 2596 1259 2673']
35	,	,	,	O	,	_	0	39	['P2,943 2596 1259 2673']
36	herein	herein	RB	O	herein	advmod	37	39	['P2,1289 2596 1502 2656']
37	designated	designated	VBN	O	designate	partmod	34	39	['P2,1531 2596 1894 2673']
38	Chula	Chula	NN	O	chulum	nn	45	39	['P2,1923 2596 2150 2656']
39	?	-	NN	O	?	nn	45	39	['P2,1923 2596 2150 2656']
40	longkorn	longkorn	NN	O	longkorn	nn	45	39	['P2,7 2698 313 2775']
41	University	University	NNP	ORGANIZATION	University	nn	45	39	['P2,349 2698 705 2775']
42	Geological	Geological	NNP	ORGANIZATION	Geological	nn	45	39	['P2,743 2698 1115 2775']
43	Museum	Museum	NNP	ORGANIZATION	Museum	nn	45	39	['P2,1152 2700 1449 2758']
44	(	(	CD	NUMBER	(	num	45	39	['P2,1488 2699 1792 2772']
45	CUGM	CUGM	NNP	O	CUGM	dep	37	39	['P2,1488 2699 1792 2772']
46	)	)	CD	NUMBER	)	num	49	39	['P2,1488 2699 1792 2772']
47	specimen	specimen	NN	O	specimen	nn	49	39	['P2,1834 2698 2153 2775']
48	number	number	NN	O	number	nn	49	39	['P2,7 2799 267 2859']
49	F0020	F0020	NN	O	f0020	nsubj	12	39	['P2,304 2800 537 2859']
50	.	.	.	O	.	_	0	39	['P2,304 2800 537 2859']

1	We	We	PRP	O	we	nsubj	2	40	['P2,579 2801 690 2859']
2	have	have	VBP	O	have	_	0	40	['P2,729 2799 886 2859']
3	redrawn	redrawn	JJ	O	redrawn	ccomp	2	40	['P2,924 2799 1203 2859']
4	the	the	DT	O	the	det	5	40	['P2,1241 2799 1343 2859']
5	slab	slab	NN	O	slab	dobj	3	40	['P2,1385 2799 1516 2859']
6	from	from	IN	O	from	_	0	40	['P2,1556 2799 1721 2859']
7	the	the	DT	O	the	det	9	40	['P2,1759 2799 1860 2859']
8	CUGM	CUGM	NNP	O	CUGM	nn	9	40	['P2,1901 2800 2152 2859']
9	replica	replica	NN	O	replica	prep_from	5	40	['P2,6 2902 239 2979']
10	based	based	VBN	O	base	partmod	9	40	['P2,278 2902 471 2961']
11	on	on	IN	O	on	_	0	40	['P2,512 2920 594 2961']
12	an	an	DT	O	a	det	16	40	['P2,636 2920 713 2961']
13	accurate	accurate	JJ	O	accurate	amod	14	40	['P2,755 2911 1035 2961']
14	full	full	JJ	O	full	amod	16	40	['P2,1078 2902 1394 2961']
15	?	-	NN	O	?	nn	16	40	['P2,1078 2902 1394 2961']
16	scale	scale	NN	O	scale	prep_on	10	40	['P2,1078 2902 1394 2961']
17	tracing	tracing	VBG	O	trace	partmod	16	40	['P2,1434 2902 1669 2979']
18	(	(	CD	NUMBER	(	num	19	40	['P2,1713 2902 1867 2979']
19	Fig	Fig	NN	O	fig	dobj	17	40	['P2,1713 2902 1867 2979']
20	.	.	.	O	.	_	0	40	['P2,1713 2902 1867 2979']

1	3	3	CD	NUMBER	3	_	0	41	['P2,1914 2902 1998 2975']
2	)	)	NN	O	)	dep	1	41	['P2,1914 2902 1998 2975']
3	.	.	.	O	.	_	0	41	['P2,1914 2902 1998 2975']

1	We	We	PRP	O	we	nsubj	4	42	['P2,2041 2903 2152 2961']
2	have	have	VBP	O	have	aux	4	42	['P2,7 3003 164 3062']
3	also	also	RB	O	also	advmod	4	42	['P2,200 3003 332 3062']
4	designated	designated	VBN	O	designate	_	0	42	['P2,368 3003 731 3080']
5	each	each	DT	O	each	det	6	42	['P2,766 3003 920 3062']
6	track	track	NN	O	track	dobj	4	42	['P2,954 3003 1125 3062']
7	a	a	DT	O	a	det	10	42	['P2,1159 3021 1194 3062']
8	separate	separate	JJ	O	separate	amod	10	42	['P2,1229 3012 1504 3080']
9	specimen	specimen	NN	O	specimen	nn	10	42	['P2,1541 3003 1860 3080']
10	number	number	NN	O	number	nsubj	12	42	['P2,1893 3003 2154 3062']
11	(	(	CD	NUMBER	(	dep	10	42	['P2,10 3107 142 3179']
12	see	see	VBP	O	see	rcmod	6	42	['P2,10 3107 142 3179']
13	Table	Table	NNP	O	Table	dobj	12	42	['P2,172 3106 358 3166']
14	1	1	CD	NUMBER	1	num	13	42	['P2,397 3107 422 3165']
15	and	and	CC	O	and	_	0	42	['P2,461 3106 580 3166']
16	Section	Section	NN	O	section	nn	18	42	['P2,611 3106 864 3166']
17	4	4	CD	NUMBER	4	num	18	42	['P2,893 3107 979 3179']
18	)	)	NN	O	)	conj_and	13	42	['P2,893 3107 979 3179']
19	.	.	.	O	.	_	0	42	['P2,893 3107 979 3179']

1	Also	Also	RB	O	also	advmod	18	43	['P2,1013 3106 1189 3176']
2	,	,	,	O	,	_	0	43	['P2,1013 3106 1189 3176']
3	in	in	IN	O	in	mark	6	43	['P2,1223 3106 1287 3165']
4	order	order	NN	O	order	dep	6	43	['P2,1318 3106 1496 3166']
5	to	to	TO	O	to	aux	6	43	['P2,1524 3115 1587 3166']
6	simplify	simplify	VB	O	simplify	dep	18	43	['P2,1621 3106 1901 3183']
7	identi?cation	identi-fication	NN	O	identi?cation	dobj	6	43	['P2,1931 3106 2150 3166', 'P2,8 3208 261 3267']
8	and	and	CC	O	and	_	0	43	['P2,300 3208 420 3267']
9	illustration	illustration	NN	O	illustration	conj_and	7	43	['P2,456 3208 826 3267']
10	of	of	IN	O	of	_	0	43	['P2,863 3208 937 3267']
11	left	left	JJ	O	left	amod	14	43	['P2,968 3208 1081 3267']
12	and	and	CC	O	and	_	0	43	['P2,1119 3208 1239 3267']
13	right	right	JJ	O	right	conj_and	11	43	['P2,1274 3208 1435 3285']
14	tracks	tracks	NNS	O	track	prep_of	7	43	['P2,1471 3208 1691 3278']
15	,	,	,	O	,	_	0	43	['P2,1471 3208 1691 3278']
16	we	we	PRP	O	we	nsubj	18	43	['P2,1732 3226 1828 3268']
17	have	have	VBP	O	have	aux	18	43	['P2,1865 3208 2022 3268']
18	reversed	re-versed	VBN	O	reverse	_	0	43	['P2,2059 3226 2150 3267', 'P2,7 3309 227 3368']
19	the	the	DT	O	the	dobj	18	43	['P2,280 3309 382 3368']
20	tracing	tracing	VBG	O	trace	dep	19	43	['P2,436 3309 671 3386']
21	to	to	TO	O	to	aux	22	43	['P2,725 3317 789 3368']
22	produce	produce	VB	O	produce	xcomp	20	43	['P2,842 3309 1116 3386']
23	a	a	DT	O	a	det	25	43	['P2,1171 3327 1206 3368']
24	line	line	NN	O	line	nn	25	43	['P2,1259 3309 1384 3368']
25	drawing	drawing	NN	O	drawing	dobj	22	43	['P2,1439 3309 1715 3386']
26	in	in	IN	O	in	_	0	43	['P2,1769 3309 1833 3367']
27	positive	positive	JJ	O	positive	amod	31	43	['P2,1885 3309 2153 3386']
28	rather	rather	RB	O	rather	_	0	43	['P2,6 3412 206 3472']
29	than	than	IN	O	than	_	0	43	['P2,235 3412 381 3472']
30	negative	negative	JJ	O	negative	conj_negcc	27	43	['P2,412 3412 696 3489']
31	aspect	aspect	NN	O	aspect	prep_in	22	43	['P2,729 3421 957 3489']
32	:	:	:	O	:	_	0	43	['P2,729 3421 957 3489']
33	compare	compare	VB	O	compare	parataxis	20	43	['P2,995 3431 1287 3489']
34	Figs	Figs	NNS	O	fig	dobj	33	43	['P2,1318 3412 1479 3489']
35	.	.	.	O	.	_	0	43	['P2,1318 3412 1479 3489']

1	2	2	CD	NUMBER	2	_	0	44	['P2,1516 3413 1554 3471']
2	and	and	CC	O	and	cc	3	44	['P2,1587 3412 1707 3472']
3	3	3	CD	NUMBER	3	num	1	44	['P2,1740 3413 1795 3472']
4	.	.	.	O	.	_	0	44	['P2,1740 3413 1795 3472']

1	140		CD	NUMBER	140	num	3	45	['P2,335 3564 381 3588']
2	M.	M.	NN	NUMBER	m.	nn	3	45	['P2,1004 3565 1038 3587']
3	Lockley	Lockley	NNP	PERSON	Lockley	_	0	45	['P2,1050 3564 1153 3594']
4	er	et	FW	O	er	nn	5	45	['P2,1165 3569 1189 3587']
5	al.	al.	FW	O	al.	dep	3	45	['P2,1199 3564 1231 3587']
6	/	l	:	O	/	punct	3	45	['P2,1244 3564 1252 3588']
7	Cretaceous	Cretaceous	JJ	ORGANIZATION	cretaceous	amod	8	45	['P2,1265 3564 1414 3588']
8	Research	Research	NN	ORGANIZATION	research	dep	3	45	['P2,1424 3564 1546 3588']
9	27	27	CD	NUMBER	27	number	10	45	['P2,1557 3564 1592 3588']
10	(	(	CD	NUMBER	(	num	11	45	['P2,1603 3564 1689 3593']
11	2006	2006	CD	DATE	2006	dep	8	45	['P2,1603 3564 1689 3593']
12	)	)	CD	NUMBER	)	number	13	45	['P2,1603 3564 1689 3593']
13	139-145	139???145	CD	NUMBER	139-145	num	11	45	['P2,1702 3564 1824 3588']

1	rah		NN	O	rah	_	0	46	['P3,349 492 571 572']
2	"		''	O	"	punct	1	46	['P3,349 492 571 572']
3	-		:	O	-	_	0	46	['P3,349 492 571 572']
4	i		FW	O	i	nn	5	46	['P3,349 492 571 572']
5	?		FW	O	?	dep	1	46	['P3,592 454 867 562']
6	&		CC	O	&	_	0	46	['P3,592 454 867 562']
7	?		FW	O	?	nn	8	46	['P3,592 454 867 562']
8	i		FW	O	i	conj_and	5	46	['P3,592 454 867 562']
9	?		.	O	?	_	0	46	['P3,592 454 867 562']

1	$		$	MONEY	$	_	0	47	['P3,592 454 867 562']
2	?		CD	MONEY	?	num	1	47	['P3,592 454 867 562']
3	.		.	O	.	_	0	47	['P3,592 454 867 562']

1	?		.	O	?	_	0	48	['P3,592 454 867 562']

1	?		NN	O	?	_	0	49	['P3,592 454 867 562']
2	i		FW	O	i	nn	3	49	['P3,592 454 867 562']
3	?		FW	O	?	dep	5	49	['P3,592 454 867 562']
4	p.		NN	O	p.	nn	5	49	['P3,592 454 867 562']
5	\		NN	O	\	dep	1	49	['P3,398 574 430 610']
6	,		,	O	,	_	0	49	['P3,669 600 673 607']

1	O		NN	O	o	_	0	50	['P3,1243 1514 1311 1595']

1	Kao		NNP	PERSON	Kao	nn	4	51	['P3,588 1580 688 1625']
2	Yai		NNP	PERSON	Yai	nn	4	51	['P3,704 1578 783 1625']
3	National		NNP	O	National	nn	4	51	['P3,801 1579 1014 1626']
4	Park		NNP	O	Park	_	0	51	['P3,1035 1580 1146 1626']
5	o		NN	O	o	dep	4	51	['P3,1178 1575 1239 1662']
6	9		CD	NUMBER	9	dep	4	51	['P3,1416 1581 1529 1672']

1	8		CD	NUMBER	8	num	2	52	['P3,1111 1649 1179 1744']
2	o		NN	O	o	_	0	52	['P3,1550 1671 1593 1717']
3	Ban		NNP	PERSON	Ban	nn	5	52	['P3,1653 1711 1750 1755']
4	Khlong		NNP	PERSON	Khlong	nn	5	52	['P3,1771 1710 1955 1769']
5	Sai		NNP	PERSON	Sai	dep	2	52	['P3,1974 1710 2049 1757']

1	Royal		NNP	ORGANIZATION	Royal	nn	6	53	['P3,819 1774 971 1832']
2	Forest		NNP	ORGANIZATION	Forest	nn	6	53	['P3,991 1775 1157 1821']
3	Office		NNP	ORGANIZATION	Office	nn	6	53	['P3,1173 1775 1332 1821']
4	o		NN	O	o	nn	6	53	['P3,1438 1809 1479 1849']
5	O		NN	O	o	nn	6	53	['P3,1654 1786 1697 1824']
6	o		NN	O	o	nsubj	7	53	['P3,1888 1790 1918 1821']
7	is		VBZ	O	be	_	0	53	['P3,1387 2005 1449 2093']

1	Khao		NNP	PERSON	Khao	nn	2	54	['P3,286 2388 417 2434']
2	Kamphaeng		NNP	PERSON	Kamphaeng	_	0	54	['P3,437 2389 736 2448']

