1	Rev.	Reu.	NNP	O	Rev.	nn	2	1	['P1,1227 81 1303 112']
8	Porfiri	Porfiri	NNP	PERSON	Porfiri	appos	1	172	['P12,738 860 1019 938']
9	,	,	,	O	,	_	0	172	['P12,738 860 1019 938']
10	C.	C.	NNP	PERSON	C.	nn	11	172	['P12,1059 859 1130 923']
11	Veralli	Veralli	NNP	PERSON	Veralli	appos	1	172	['P12,1166 860 1450 938']
12	,	,	,	O	,	_	0	172	['P12,1166 860 1450 938']
13	F.	F.	NNP	ORGANIZATION	F.	nn	15	172	['P12,1489 860 1545 923']
14	E.	E.	NNP	ORGANIZATION	E.	nn	15	172	['P12,1585 860 1663 923']
15	Novas	Novas	NNP	ORGANIZATION	Novas	appos	1	172	['P12,1703 860 1945 924']
16	&	&	CC	ORGANIZATION	&	_	0	172	['P12,1982 859 2045 923']
17	F.	F.	NNP	ORGANIZATION	F.	nn	18	172	['P12,2083 860 2139 923']
18	Poblete	Poblete	NNP	ORGANIZATION	Poblete	appos	1	172	['P12,158 962 471 1024']
19	.	.	.	O	.	_	0	172	['P12,158 962 471 1024']

1	2004b	2004b	NN	O	2004b	_	0	173	['P12,500 962 754 1026']
2	.	.	.	O	.	_	0	173	['P12,500 962 754 1026']

1	Phylogenetic	Phylogenetic	JJ	O	phylogenetic	amod	2	174	['P12,783 962 1299 1042']
2	status	status	NN	O	status	nsubj	7	174	['P12,1324 966 1562 1025']
3	of	of	IN	O	of	_	0	174	['P12,1587 962 1668 1024']
4	Megaraptor	Megaraptor	NN	O	megaraptor	nn	5	174	['P12,1676 962 2147 1042']
5	namunhuaiquii	namunhuaiquii	NNS	O	namunhuaiquius	prep_of	2	174	['P12,157 1064 782 1146']
6	Novas	Novas	NNP	O	Novas	dep	5	174	['P12,823 1065 1064 1129']
7	based	based	VBN	O	base	_	0	174	['P12,1101 1065 1326 1129']
8	on	on	IN	O	on	_	0	174	['P12,1363 1086 1457 1128']
9	a	a	DT	O	a	det	11	174	['P12,1496 1086 1539 1128']
10	new	new	JJ	O	new	amod	11	174	['P12,1575 1086 1737 1128']
11	specimen	specimen	NN	O	specimen	prep_on	7	174	['P12,1776 1065 2142 1146']
12	from	from	IN	O	from	_	0	174	['P12,157 1168 352 1231']
13	Neuqu?n	Neuquen	NNP	LOCATION	Neuqu?n	prep_from	7	174	['P12,394 1168 788 1249']
14	,	,	,	O	,	_	0	174	['P12,394 1168 788 1249']
15	Patagonia	Patagonia	NNP	LOCATION	Patagonia	nn	17	174	['P12,836 1168 1267 1249']
16	,	,	,	O	,	_	0	174	['P12,836 1168 1267 1249']
17	Argentina	Argentina	NNP	LOCATION	Argentina	appos	13	174	['P12,1310 1167 1751 1249']
18	.	.	.	O	.	_	0	174	['P12,1310 1167 1751 1249']

1	Ameghiniana	Ameghiniana	NNP	O	Ameghiniana	_	0	175	['P12,1791 1167 2139 1249', 'P12,157 1271 386 1333']
2	41	41	CD	NUMBER	41	num	1	175	['P12,413 1272 525 1333']
3	:	:	:	O	:	_	0	175	['P12,413 1272 525 1333']
4	565-576	565-576	CD	NUMBER	565-576	dep	1	175	['P12,558 1272 888 1334']
5	.	.	.	O	.	_	0	175	['P12,558 1272 888 1334']

1	Calvo	Calvo	NNP	PERSON	Calvo	_	0	176	['P12,7 1372 248 1451']
2	,	,	,	O	,	_	0	176	['P12,7 1372 248 1451']
3	J.	J.	NNP	O	J.	nn	4	176	['P12,280 1373 338 1436']
4	o.	O.	NNP	O	o.	appos	1	176	['P12,375 1372 478 1451']
5	,	,	,	O	,	_	0	176	['P12,375 1372 478 1451']
6	J.	J.	NNP	PERSON	J.	nn	8	176	['P12,511 1373 567 1436']
7	D.	D.	NNP	PERSON	D.	nn	8	176	['P12,603 1373 682 1436']
8	Porfiri	Porfiri	NNP	PERSON	Porfiri	appos	4	176	['P12,718 1373 977 1436']
9	&	&	CC	O	&	_	0	176	['P12,1010 1372 1073 1436']
10	A.	A.	NNP	O	A.	nn	13	176	['P12,1102 1372 1182 1436']
11	W	W.	NNP	O	W	nn	13	176	['P12,1215 1373 1300 1436']
12	A	A	NNP	O	A	nn	13	176	['P12,1333 1372 1398 1436']
13	Keller	Keller	NNP	O	Keller	conj_and	8	176	['P12,1426 1373 1675 1436']
14	.		.	O	.	_	0	176	['P12,1426 1373 1675 1436']

1	2004	20.0	CD	DATE	2004	_	0	177	['P12,1711 1374 1916 1437']
2	.	4.	.	O	.	_	0	177	['P12,1711 1374 1916 1437']

1	On	On	IN	O	on	dep	18	178	['P12,1954 1372 2070 1436']
2	a	a	DT	O	a	det	5	178	['P12,2101 1394 2145 1436']
3	new	new	JJ	O	new	amod	5	178	['P12,156 1497 318 1539']
4	maniraptoran	maniraptoran	NN	O	maniraptoran	nn	5	178	['P12,341 1476 895 1557']
5	dinosaur	dinosaur	NN	O	dinosaur	pobj	1	178	['P12,920 1476 1267 1540']
6	(	(	CD	NUMBER	(	num	7	178	['P12,1294 1475 1776 1557']
7	Theropoda	Theropoda	NNP	O	Theropoda	dep	5	178	['P12,1294 1475 1776 1557']
8	)	)	CD	NUMBER	)	num	7	178	['P12,1294 1475 1776 1557']
9	from	from	IN	O	from	_	0	178	['P12,1805 1476 1994 1539']
10	the	the	DT	O	the	det	12	178	['P12,2016 1476 2143 1539']
11	Upper	Upper	NNP	O	Upper	dep	12	178	['P12,158 1579 405 1660']
12	Cretaceous	Cretaceous	JJ	O	cretaceous	prep_from	7	178	['P12,437 1578 874 1643']
13	of	of	IN	O	of	_	0	178	['P12,905 1579 985 1642']
14	Neuquen	Neuquen	NNP	LOCATION	Neuquen	nn	16	178	['P12,1007 1579 1389 1660']
15	,	,	,	O	,	_	0	178	['P12,1007 1579 1389 1660']
16	Patagonia	Patagonia	NNP	LOCATION	Patagonia	prep_of	12	178	['P12,1423 1579 1839 1660']
17	,	,	,	O	,	_	0	178	['P12,1423 1579 1839 1660']
18	Argentina	Argen-tin	NNP	LOCATION	Argentina	_	0	178	['P12,1869 1578 2141 1660', 'P12,156 1682 335 1745']
19	.	a.	.	O	.	_	0	178	['P12,1869 1578 2141 1660', 'P12,156 1682 335 1745']

1	Arq	Arq	NN	O	arq	_	0	179	['P12,358 1681 526 1763']
2	.	.	.	O	.	_	0	179	['P12,358 1681 526 1763']

1	Mus	Mus	NN	O	mu	_	0	180	['P12,556 1682 747 1745']
2	.		.	O	.	_	0	180	['P12,556 1682 747 1745']

1	Nac.	%ac.	NNP	O	Nac.	nn	5	181	['P12,778 1682 978 1758']
2	,	.,	,	O	,	_	0	181	['P12,778 1682 978 1758']
3	Rio	Rio	NNP	LOCATION	Rio	appos	5	181	['P12,1007 1682 1146 1745']
4	de	de	IN	LOCATION	de	amod	5	181	['P12,1172 1681 1261 1745']
5	Janeiro	Janeiro	NNP	LOCATION	Janeiro	_	0	181	['P12,1284 1682 1610 1761']
6	,	,	,	O	,	_	0	181	['P12,1284 1682 1610 1761']
7	62	62	CD	NUMBER	62	num	9	181	['P12,1642 1683 1753 1746']
8	:	:	:	O	:	_	0	181	['P12,1642 1683 1753 1746']
9	549-566	549-566	CD	NUMBER	549-566	appos	5	181	['P12,1787 1683 2117 1746']
10	.	.	.	O	.	_	0	181	['P12,1787 1683 2117 1746']

1	Carrano	Carrano	NNP	PERSON	Carrano	_	0	182	['P12,7 1784 354 1864']
2	,	,	,	O	,	_	0	182	['P12,7 1784 354 1864']
3	M.	M.	NNP	PERSON	M.	nn	4	182	['P12,390 1785 488 1848']
4	T.	T.	NNP	PERSON	T.	appos	1	182	['P12,527 1785 616 1864']
5	,	,	,	O	,	_	0	182	['P12,527 1785 616 1864']
6	S.	S.	NNP	PERSON	S.	nn	8	182	['P12,656 1784 720 1848']
7	D.	D.	NNP	PERSON	D.	nn	8	182	['P12,759 1785 837 1848']
8	Sampson	Sampson	NNP	PERSON	Sampson	appos	4	182	['P12,877 1784 1234 1866']
9	&	&	CC	O	&	_	0	182	['P12,1270 1784 1332 1848']
10	C.	C.	NNP	PERSON	C.	nn	12	182	['P12,1370 1784 1441 1848']
11	A.	A.	NNP	PERSON	A.	nn	12	182	['P12,1476 1784 1556 1848']
12	Forster	Forster	NNP	PERSON	Forster	conj_and	8	182	['P12,1595 1785 1894 1849']
13	.	.	.	O	.	_	0	182	['P12,1595 1785 1894 1849']

1	2002	2002	CD	DATE	2002	_	0	183	['P12,1933 1786 2140 1849']
2	.	.	.	O	.	_	0	183	['P12,1933 1786 2140 1849']

1	The	The	DT	O	the	det	2	184	['P12,159 1888 311 1951']
2	osteology	osteology	NN	O	osteology	_	0	184	['P12,336 1888 704 1969']
3	of	of	IN	O	of	_	0	184	['P12,727 1888 808 1951']
4	Masiakasaurus	Masiakasaurus	NN	O	masiakasaurus	nn	5	184	['P12,817 1887 1432 1951']
5	knop?eri	knopfler	NNS	O	knop?eri	prep_of	2	184	['P12,1459 1887 1837 1969']
6	,	i,	,	O	,	_	0	184	['P12,1459 1887 1837 1969']
7	a	a	DT	O	a	det	10	184	['P12,1865 1909 1909 1951']
8	small	small	JJ	O	small	amod	10	184	['P12,1933 1888 2143 1952']
9	abelisauroid	abelisauroid	JJ	O	abelisauroid	amod	10	184	['P12,158 1991 661 2055']
10	(	(	NN	O	(	appos	5	184	['P12,708 1990 1212 2066']
11	Dinosauria	Dinosauria	NNP	O	Dinosauria	dep	10	184	['P12,708 1990 1212 2066']
12	:	:	:	O	:	_	0	184	['P12,708 1990 1212 2066']
13	Theropoda	Theropoda	NNP	O	Theropoda	dep	2	184	['P12,1263 1990 1730 2072']
14	)	)	CD	NUMBER	)	num	13	184	['P12,1263 1990 1730 2072']
15	from	from	IN	O	from	_	0	184	['P12,1777 1991 1972 2054']
16	the	the	DT	O	the	det	18	184	['P12,2013 1991 2143 2054']
17	Late	Late	JJ	O	late	amod	18	184	['P12,158 2094 335 2157']
18	Cretaceous	Cretaceous	JJ	O	cretaceous	prep_from	13	184	['P12,366 2093 802 2158']
19	of	of	IN	O	of	_	0	184	['P12,832 2094 912 2157']
20	Madagascar	Madagascar	NNP	LOCATION	Madagascar	prep_of	18	184	['P12,929 2094 1414 2175']
21	.	.	.	O	.	_	0	184	['P12,929 2094 1414 2175']

1	J.	J.	NNP	O	J.	nn	2	185	['P12,1445 2094 1507 2157']
2	Vert	Vert	NNP	O	Vert	_	0	185	['P12,1544 2094 1712 2157']
3	.	.	.	O	.	_	0	185	['P12,1544 2094 1712 2157']

1	Paleontol	I'aleonto	NN	O	paleontol	_	0	186	['P12,1745 2093 2135 2157']
2	.	l.	.	O	.	_	0	186	['P12,1745 2093 2135 2157']

1	22	22	CD	NUMBER	22	_	0	187	['P12,158 2198 270 2259']
2	:	:	:	O	:	_	0	187	['P12,158 2198 270 2259']
3	510-534	510-534	CD	NUMBER	510-534	dep	1	187	['P12,301 2198 631 2260']
4	.	.	.	O	.	_	0	187	['P12,301 2198 631 2260']

1	Coria	Coria	NNP	PERSON	Coria	_	0	188	['P12,7 2298 241 2378']
2	,	,	,	O	,	_	0	188	['P12,7 2298 241 2378']
3	R.	R.	NNP	ORGANIZATION	R.	nn	4	188	['P12,273 2299 351 2362']
4	A.	A.	NNP	ORGANIZATION	A.	appos	1	188	['P12,380 2298 460 2362']
5	&	&,	CC	ORGANIZATION	&	_	0	188	['P12,494 2298 557 2362']
6	P	P.	NN	ORGANIZATION	p	nn	7	188	['P12,587 2299 642 2362']
7	Currie	Currie	NNP	ORGANIZATION	Currie	appos	1	188	['P12,675 2298 952 2362']
8	.	.	.	O	.	_	0	188	['P12,675 2298 952 2362']

1	2002	2002	CD	DATE	2002	_	0	189	['P12,985 2300 1190 2363']
2	.	.	.	O	.	_	0	189	['P12,985 2300 1190 2363']

1	Un	Un	NNP	O	Un	_	0	190	['P12,1223 2299 1343 2362']
2	gran	gran	FW	O	gran	nn	7	190	['P12,1372 2319 1552 2380']
3	ter?podo	ter6podo	FW	O	ter?podo	nn	7	190	['P12,1580 2299 1926 2380']
4	celurosaurio	celu-rosaurio	FW	O	celurosaurio	nn	7	190	['P12,1955 2299 2141 2362', 'P12,156 2402 497 2466']
5	en	en	FW	O	en	nn	7	190	['P12,541 2423 634 2465']
6	el	el	FW	O	el	nn	7	190	['P12,679 2402 746 2465']
7	Cretacico	Creta.cico	FW	ORGANIZATION	cretacico	dep	1	190	['P12,791 2401 1172 2465']
8	Superior	Superior	NNP	ORGANIZATION	Superior	nn	10	190	['P12,1218 2401 1572 2483']
9	de	de	FW	ORGANIZATION	de	nn	10	190	['P12,1614 2402 1704 2465']
10	Neuqu?n	Neuquen	NNP	ORGANIZATION	Neuqu?n	dep	7	190	['P12,1747 2402 2139 2483']
11	.	.	.	O	.	_	0	190	['P12,1747 2402 2139 2483']

1	Ameghiniana	Ameghiniana	NNP	O	Ameghiniana	_	0	191	['P12,149 2504 694 2586']
2	39	39	CD	NUMBER	39	num	1	191	['P12,725 2506 835 2569']
3	:	:	:	O	:	_	0	191	['P12,725 2506 835 2569']
4	9R	9R	NN	O	9r	dep	1	191	['P12,870 2505 994 2569']
5	.	.	.	O	.	_	0	191	['P12,870 2505 994 2569']

1	Coria	Coria	NNP	PERSON	Coria	_	0	192	['P12,8 2607 242 2687']
2	,	,	,	O	,	_	0	192	['P12,8 2607 242 2687']
3	R.	R.	NNP	PERSON	R.	nn	4	192	['P12,275 2608 353 2671']
4	A.	A.	NNP	PERSON	A.	appos	1	192	['P12,384 2607 490 2687']
5	,	,	,	O	,	_	0	192	['P12,384 2607 490 2687']
6	L.	L.	NNP	PERSON	L.	nn	8	192	['P12,524 2608 597 2671']
7	M.	M.	NNP	PERSON	M.	nn	8	192	['P12,630 2608 727 2671']
8	Chiappe	Chiappe	NNP	PERSON	Chiappe	appos	4	192	['P12,763 2607 1085 2689']
9	&	&	CC	O	&	_	0	192	['P12,1117 2607 1179 2671']
10	L.	L.	NNP	PERSON	L.	nn	11	192	['P12,1211 2608 1284 2671']
11	Dingus	Dingus	NNP	PERSON	Dingus	conj_and	8	192	['P12,1319 2608 1620 2689']
12	.	.	.	O	.	_	0	192	['P12,1319 2608 1620 2689']

1	2002	2002	CD	DATE	2002	_	0	193	['P12,1655 2609 1860 2672']
2	.	.	.	O	.	_	0	193	['P12,1655 2609 1860 2672']

1	A	A	DT	O	a	det	4	194	['P12,1891 2607 1955 2671']
2	new	new	JJ	O	new	amod	4	194	['P12,1981 2629 2143 2671']
3	close	close	NN	O	close	nn	4	194	['P12,158 2711 349 2775']
4	relative	relative	NN	O	relative	nsubj	10	194	['P12,391 2711 700 2774']
5	of	of	IN	O	of	_	0	194	['P12,744 2711 825 2774']
6	Carnotaurus	Carnotaurus	NNP	O	Carnotaurus	nn	8	194	['P12,860 2710 1369 2774']
7	sastrei	sastrei	NNP	O	sastrei	nn	8	194	['P12,1413 2711 1677 2774']
8	Bonaparte	Bonaparte	NNP	PERSON	Bonaparte	prep_of	4	194	['P12,1722 2711 2143 2792']
9	1985	1985	CD	DATE	1985	num	10	194	['P12,163 2815 345 2878']
10	(	(	CD	NUMBER	(	_	0	194	['P12,393 2813 878 2895']
11	Theropoda	Theropoda	NNP	O	Theropoda	dobj	10	194	['P12,393 2813 878 2895']
12	:	:	:	O	:	_	0	194	['P12,393 2813 878 2895']
13	Abelisauridae	Abelisauridae	NNP	O	Abelisauridae	dep	11	194	['P12,923 2813 1512 2889']
14	)	)	CD	NUMBER	)	num	13	194	['P12,923 2813 1512 2889']
15	from	from	IN	O	from	_	0	194	['P12,1559 2814 1751 2877']
16	the	the	DT	O	the	det	18	194	['P12,1792 2814 1920 2877']
17	Late	Late	JJ	O	late	amod	18	194	['P12,1964 2814 2144 2877']
18	Cretaceous	Cretaceous	JJ	O	cretaceous	prep_from	13	194	['P12,159 2916 596 2981']
19	from	from	IN	O	from	_	0	194	['P12,627 2917 816 2980']
20	Patagonia	Patagonia	NNP	LOCATION	Patagonia	prep_from	10	194	['P12,846 2917 1261 2998']
21	.	.	.	O	.	_	0	194	['P12,846 2917 1261 2998']

1	J.	J:	NNP	O	J.	nn	2	195	['P12,1291 2917 1353 2980']
2	Vert	Vert	NNP	O	Vert	_	0	195	['P12,1393 2917 1560 2980']
3	.	.	.	O	.	_	0	195	['P12,1393 2917 1560 2980']

1	Paleontol	Paleontol	NN	O	paleontol	_	0	196	['P12,1596 2916 1986 2980']
2	.		.	O	.	_	0	196	['P12,1596 2916 1986 2980']

1	22	22	CD	NUMBER	22	_	0	197	['P12,2027 2918 2139 2980']
2	:	:	:	O	:	_	0	197	['P12,2027 2918 2139 2980']
3	460-465	460-465	CD	NUMBER	460-465	dep	1	197	['P12,158 3021 486 3083']
4	.	.	.	O	.	_	0	197	['P12,158 3021 486 3083']

1	Currie	Currie	NNP	PERSON	Currie	_	0	198	['P12,7 3121 286 3201']
2	,	,	,	O	,	_	0	198	['P12,7 3121 286 3201']
3	P	P.	NN	O	p	appos	1	198	['P12,319 3122 373 3185']
4	J.	J.	NNP	O	J.	nn	7	198	['P12,406 3122 462 3185']
5	&	&	CC	O	&	_	0	198	['P12,498 3121 560 3185']
6	K.	K.	NNP	PERSON	K.	conj_and	4	198	['P12,592 3122 674 3185']
7	Carpenter	Carpenter	NNP	PERSON	Carpenter	dep	3	198	['P12,709 3121 1124 3203']
8	.	.	.	O	.	_	0	198	['P12,709 3121 1124 3203']

1	2000	2000	CD	DATE	2000	_	0	199	['P12,1158 3123 1363 3186']
2	.	.	.	O	.	_	0	199	['P12,1158 3123 1363 3186']

1	A	A	DT	O	a	det	2	200	['P12,1394 3121 1458 3185']
2	new	new	JJ	O	new	_	0	200	['P12,1483 3143 1645 3185']
3	specimen	specimen	NN	O	specimen	dep	2	200	['P12,1675 3122 2041 3203']
4	of	of	IN	O	of	_	0	200	['P12,2072 3122 2153 3185']
5	Acrocanthosaurus	Acrocanthosaurus	NN	O	acrocanthosaurus	nn	6	200	['P12,149 3224 899 3288']
6	atokensis	atokensis	NN	O	atokensis	prep_of	3	200	['P12,945 3224 1324 3288']
7	(	(	CD	NUMBER	(	num	6	200	['P12,1376 3224 1872 3306']
8	Theropoda	Theropoda	NNP	O	Theropoda	nn	10	200	['P12,1376 3224 1872 3306']
9	,	,	,	O	,	_	0	200	['P12,1376 3224 1872 3306']
10	Dinosauria	Dino-sauri	NNP	LOCATION	Dinosauria	dep	2	200	['P12,1919 3225 2143 3288', 'P12,159 3326 430 3401']
11	)	a)	CD	NUMBER	)	num	10	200	['P12,1919 3225 2143 3288', 'P12,159 3326 430 3401']
12	from	from	IN	O	from	_	0	200	['P12,456 3327 644 3390']
13	the	the	DT	O	the	det	14	200	['P12,665 3327 791 3390']
14	Lower	Lower	NNP	O	Lower	prep_from	10	200	['P12,814 3327 1062 3390']
15	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	16	200	['P12,1086 3326 1521 3391']
16	Antlers	Antlers	NNPS	O	Antlers	dep	2	200	['P12,1540 3326 1836 3391']
17	Formation	Forma-tion	NN	O	formation	nn	19	200	['P12,1859 3327 2142 3390', 'P12,156 3430 318 3493']
18	(	(	CD	NUMBER	(	num	19	200	['P12,367 3429 654 3505']
19	Lower	Lower	NNP	O	Lower	dep	16	200	['P12,367 3429 654 3505']
20	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	23	200	['P12,699 3429 1176 3509']
21	,	,	,	O	,	_	0	200	['P12,699 3429 1176 3509']
22	Aptian	Aptian	JJ	MISC	aptian	amod	23	200	['P12,1220 3429 1530 3511']
23	)	)	NN	O	)	dep	2	200	['P12,1220 3429 1530 3511']
24	of	of	IN	O	of	_	0	200	['P12,1579 3430 1661 3493']
25	Oklahoma	Oklahoma	NNP	LOCATION	Oklahoma	nn	27	200	['P12,1697 3429 2140 3509']
26	,	,	,	O	,	_	0	200	['P12,1697 3429 2140 3509']
27	USA	USA	NNP	LOCATION	USA	prep_of	23	200	['P12,158 3532 359 3596']
28	.	.	.	O	.	_	0	200	['P12,158 3532 359 3596']

1	Geodiversitas	Geodiversitas	NNP	O	Geodiversitas	_	0	201	['P12,391 3532 923 3596']
2	22	22	CD	NUMBER	22	num	1	201	['P12,953 3534 1065 3596']
3	:	:	:	O	:	_	0	201	['P12,953 3534 1065 3596']
4	207-246	207-246	CD	NUMBER	207-246	dep	1	201	['P12,1098 3534 1429 3597']
5	.	.	.	O	.	_	0	201	['P12,1098 3534 1429 3597']

1	Galton	Galton	NNP	PERSON	Galton	_	0	202	['P12,8 3635 297 3715']
2	,	,	,	O	,	_	0	202	['P12,8 3635 297 3715']
3	P	P.	NN	O	p	nn	4	202	['P12,335 3636 389 3699']
4	M.	M.	NN	O	m.	appos	1	202	['P12,427 3636 524 3699']
5	1982	1982	CD	DATE	1982	dep	4	202	['P12,570 3637 772 3700']
6	.	.	.	O	.	_	0	202	['P12,570 3637 772 3700']

1	Elaphrosaurus	Elaphrosaurus	NNP	MISC	Elaphrosaurus	_	0	203	['P12,806 3635 1425 3717']
2	,	,	,	O	,	_	0	203	['P12,806 3635 1425 3717']
3	an	an	DT	O	a	det	5	203	['P12,1464 3657 1559 3699']
4	ornithomimid	ornithomimid	JJ	O	ornithomimid	amod	5	203	['P12,1595 3636 2145 3699']
5	dinosaur	dinosaur	NN	O	dinosaur	appos	1	203	['P13,158 18 499 82']
6	from	from	IN	O	from	_	0	203	['P13,519 18 705 81']
7	the	the	DT	O	the	det	9	203	['P13,724 18 849 81']
8	Upper	Upper	NNP	O	Upper	dep	9	203	['P13,871 18 1115 99']
9	Jurassic	Jurassic	JJ	O	jurassic	prep_from	5	203	['P13,1132 18 1452 82']
10	of	of	IN	O	of	_	0	203	['P13,1473 18 1552 81']
11	North	North	NNP	LOCATION	North	nn	12	203	['P13,1564 18 1798 82']
12	America	America	NNP	LOCATION	America	prep_of	9	203	['P13,1815 17 2145 81']
13	and	and	CC	O	and	_	0	203	['P13,158 121 300 184']
14	Africa	Africa	NNP	LOCATION	Africa	conj_and	12	203	['P13,316 120 571 184']
15	.	.	.	O	.	_	0	203	['P13,316 120 571 184']

1	Pal?iontologische	Palaontologische	NNP	ORGANIZATION	Pal?iontologische	nn	2	204	['P13,591 120 1244 202']
2	Zeitschrift	Zeitschrift	NNP	ORGANIZATION	Zeitschrift	_	0	204	['P13,1260 120 1662 202']
3	56	56	CD	NUMBER	56	num	2	204	['P13,1684 122 1792 185']
4	:	:	:	O	:	_	0	204	['P13,1684 122 1792 185']
5	265-275	265-275	CD	NUMBER	265-275	dep	2	204	['P13,1819 122 2140 185']
6	.	.	.	O	.	_	0	204	['P13,1819 122 2140 185']

1	Gauthier	Gauthier	NNP	PERSON	Gauthier	_	0	205	['P13,8 223 378 303']
2	,	,	,	O	,	_	0	205	['P13,8 223 378 303']
3	J.	J.	NNP	O	J.	appos	1	205	['P13,404 224 461 287']
4	1986	1986	CD	DATE	1986	num	3	205	['P13,497 225 696 288']
5	.	.	.	O	.	_	0	205	['P13,497 225 696 288']

1	Saurischian	Saurischian	JJ	MISC	saurischian	amod	2	206	['P13,727 223 1197 288']
2	monophyly	monophyly	NN	O	monophyly	_	0	206	['P13,1222 224 1662 305']
3	and	and	CC	O	and	_	0	206	['P13,1685 224 1831 287']
4	the	the	DT	O	the	det	5	206	['P13,1854 224 1981 287']
5	origin	ori-gin	NN	O	origin	conj_and	2	206	['P13,2007 224 2141 287', 'P13,158 327 278 408']
6	of	of	IN	O	of	_	0	206	['P13,301 327 381 390']
7	birds	birds	NNS	O	bird	prep_of	2	206	['P13,390 327 608 391']
8	.	.	.	O	.	_	0	206	['P13,390 327 608 391']

1	In	In	IN	O	in	dep	6	207	['P13,634 327 742 390']
2	:	:	:	O	:	_	0	207	['P13,634 327 742 390']
3	K.	K.	NNP	PERSON	K.	nn	5	207	['P13,767 327 849 390']
4	Padian	Padian	NNP	PERSON	Padian	nn	5	207	['P13,876 327 1145 390']
5	(	(	NNP	O	(	nsubj	6	207	['P13,1171 326 1361 406']
6	ed	ed	VBD	O	ed	_	0	207	['P13,1171 326 1361 406']
7	.	.	.	O	.	_	0	207	['P13,1171 326 1361 406']
8	)	)	SYM	O	)	dep	6	207	['P13,1171 326 1361 406']

1	,	,	,	O	,	_	0	208	['P13,1171 326 1361 406']
2	The	The	DT	O	the	det	3	208	['P13,1387 326 1532 390']
3	Origin	Origin	NN	O	origin	dep	10	208	['P13,1556 326 1813 408']
4	of	of	IN	O	of	_	0	208	['P13,1834 326 1919 408']
5	Birds	Birds	NNS	O	bird	prep_of	3	208	['P13,1922 326 2140 390']
6	and	and	CC	O	and	_	0	208	['P13,155 429 308 493']
7	the	the	DT	O	the	det	8	208	['P13,342 429 459 493']
8	Evolution	Evolution	NN	MISC	evolution	npadvmod	9	208	['P13,490 429 879 493']
9	of	of	IN	MISC	of	conj_and	3	208	['P13,914 429 999 511']
10	Flight	Flight	NNP	MISC	Flight	_	0	208	['P13,1016 429 1287 511']
11	,	,	,	O	,	_	0	208	['P13,1016 429 1287 511']
12	Mem	Mem	NNP	O	Mem	appos	10	208	['P13,1320 430 1534 493']
13	.		.	O	.	_	0	208	['P13,1320 430 1534 493']

1	California	.California	NNP	LOCATION	California	nn	2	209	['P13,1580 429 1987 511']
2	Ac	Ac	NNP	O	Ac	_	0	209	['P13,2015 429 2136 493']
3	.	.	.	O	.	_	0	209	['P13,2015 429 2136 493']

1	Sc	Sc	NN	O	sc	_	0	210	['P13,156 532 266 596']
2	.	.	.	O	.	_	0	210	['P13,156 532 266 596']

1	8	8	CD	NUMBER	8	_	0	211	['P13,304 534 366 597']
2	:	:	:	O	:	_	0	211	['P13,304 534 366 597']
3	1-55	1-55	CD	NUMBER	1-55	dep	1	211	['P13,405 534 587 597']
4	.	.	.	O	.	_	0	211	['P13,405 534 587 597']

1	68		CD	NUMBER	68	_	0	212	['P13,365 675 403 702']
2	Revista	Reoista	NNP	ORGANIZATION	Revista	nn	8	212	['P13,632 673 759 701']
3	del	del	NNP	ORGANIZATION	del	nn	8	212	['P13,771 672 821 701']
4	Museo	Museo	NNP	ORGANIZATION	Museo	nn	8	212	['P13,832 673 941 701']
5	Argentina	Argentino	NNP	ORGANIZATION	Argentina	nn	8	212	['P13,951 673 1121 707']
6	de	de	IN	ORGANIZATION	de	amod	8	212	['P13,1134 672 1171 701']
7	Ciencias	Ciencias	NNP	ORGANIZATION	Ciencias	nn	8	212	['P13,1186 672 1327 701']
8	Naturales	Naturales	NNP	ORGANIZATION	Naturales	dep	1	212	['P13,1339 672 1516 706']
9	,	,	,	O	,	_	0	212	['P13,1339 672 1516 706']
10	n.	n.	NNP	O	n.	dep	11	212	['P13,1532 682 1560 701']
11	s.	s.	VBD	O	s.	dep	1	212	['P13,1575 682 1597 701']
12	8	8	CD	NUMBER	8	num	15	212	['P13,1614 674 1634 701']
13	(	(	NN	O	(	nn	15	212	['P13,1644 672 1695 707']
14	1	1	CD	NUMBER	1	num	15	212	['P13,1644 672 1695 707']
15	)	)	NN	O	)	nsubj	11	212	['P13,1644 672 1695 707']
16	,	,	,	O	,	_	0	212	['P13,1644 672 1695 707']
17	2006	2006	CD	DATE	2006	dep	1	212	['P13,1711 674 1795 701']

1	Holtz	Holtz	NNP	PERSON	Holtz	_	0	213	['P13,9 860 251 938']
2	,	,	,	O	,	_	0	213	['P13,9 860 251 938']
3	T.	T.	NNP	O	T.	nn	4	213	['P13,298 860 359 922']
4	R.	R.	NNP	O	R.	appos	1	213	['P13,406 860 485 922']
5	1994	1994	CD	DATE	1994	dep	4	213	['P13,537 861 739 924']
6	.	.	.	O	.	_	0	213	['P13,537 861 739 924']

1	The	The	DT	O	the	det	3	214	['P13,788 860 941 922']
