                  Proc                 Proc ['P1,30 82 109 107']
                     .                    . ['P8,878 1657 997 1725']
                     1                    1 ['P8,1027 1659 1077 1712']
                     .                    . ['P8,1027 1659 1077 1712']
                 Field                Field ['P8,1104 1658 1264 1713']
                  work                 work ['P8,1285 1658 1446 1715']
                   was                  was ['P8,1468 1675 1587 1715']
             supported            supported ['P8,1611 1660 1924 1727']
                    by                   by ['P8,1944 1660 2021 1727']
                   the                  the ['P8,2043 1660 2139 1716']
              National             National ['P8,12 1734 282 1790']
            Geographic           Geographic ['P8,305 1734 667 1803']
               Society              Society ['P8,694 1735 928 1804']
                     (                    ( ['P8,953 1736 1158 1803']
                 Grant                Grant ['P8,953 1736 1158 1803']
               4761-92              4761-92 ['P8,1181 1738 1441 1803']
                     )                    ) ['P8,1181 1738 1441 1803']
                   and                  and ['P8,1465 1737 1579 1794']
                   the                  the ['P8,1603 1738 1699 1794']
              National             National ['P8,1725 1738 1996 1795']
X              Science             Sci-ence ['P8,2021 1738 2138 1795', 'P8,11 1831 154 1870']
            Foundation           Foundation ['P8,180 1816 541 1873']
                     (                    ( ['P8,566 1816 737 1882']
                   BSR                  BSR ['P8,566 1816 737 1882']
               8906992              8906992 ['P8,761 1818 1052 1883']
                     )                    ) ['P8,761 1818 1052 1883']
                     .                    . ['P8,761 1818 1052 1883']
                     1                    1 ['P8,49 1984 99 2038']
                     .                    . ['P8,49 1984 99 2038']
             Patterson            Patterson ['P8,175 1984 494 2048']
                     ,                    , ['P8,175 1984 494 2048']
                    B.                   B. ['P8,523 1985 591 2038']
                     (                    ( ['P8,621 1985 809 2049']
                  1956                 1956 ['P8,621 1985 809 2049']
                     )                    ) ['P8,621 1985 809 2049']
X            Fieldiana            Fietdiana ['P8,832 1984 1132 2041']
X                 Geol                 Geo/ ['P8,1161 1985 1326 2041']
.                    .                      ['P8,1161 1985 1326 2041']
                    13                   13 ['P8,1359 1988 1447 2051']
X                    ,                   ,. ['P8,1359 1988 1447 2051']
                 1-105                1-105 ['P8,1477 1987 1668 2041']
                     .                    . ['P8,1477 1987 1668 2041']
                     2                    2 ['P8,46 2061 99 2116']
                     .                    . ['P8,46 2061 99 2116']
                Butler               Butler ['P8,176 2061 391 2126']
                     ,                    , ['P8,176 2061 391 2126']
                    P.                   P. ['P8,418 2063 479 2118']
                    M.                   M. ['P8,510 2063 594 2118']
                     (                    ( ['P8,625 2063 812 2128']
                  1978                 1978 ['P8,625 2063 812 2128']
                     )                    ) ['P8,625 2063 812 2128']
              Breviora             Breviora ['P8,835 2063 1109 2119']
X                 Geol                 Geo/ ['P8,1136 2063 1301 2120']
                     .                    . ['P8,1136 2063 1301 2120']
X             Asturica             Asturico ['P8,1328 2065 1597 2120']
                   446                  446 ['P8,1622 2066 1749 2130']
                     ,                    , ['P8,1622 2066 1749 2130']
                  1-27                 1-27 ['P8,1781 2065 1936 2120']
                     .                    . ['P8,1781 2065 1936 2120']
                     3                    3 ['P8,46 2141 98 2194']
                     .                    . ['P8,46 2141 98 2194']
     Sigogneau-Russell    Sigogneau-Russell ['P8,176 2140 771 2208']
                     ,                    , ['P8,176 2140 771 2208']
                    D.                   D. ['P8,815 2142 888 2196']
                     (                    ( ['P8,934 2142 1121 2207']
                  1991                 1991 ['P8,934 2142 1121 2207']
                     )                    ) ['P8,934 2142 1121 2207']
                    C.                   C. ['P8,1165 2143 1230 2198']
                    R.                   R. ['P8,1258 2144 1329 2196']
                  Acad                 Acad ['P8,1371 2142 1558 2198']
                     .                    . ['P8,1371 2142 1558 2198']
                   Sci                  Sci ['P8,1605 2144 1719 2199']
.                    .                      ['P8,1605 2144 1719 2199']
                   Ser                  Ser ['P8,1767 2144 1890 2200']
                     .                    . ['P8,1767 2144 1890 2200']
                     2                    2 ['P8,1932 2144 1968 2199']
                   313                  313 ['P8,2009 2146 2135 2210']
                     ,                    , ['P8,2009 2146 2135 2210']
             1635-1640            1635-1640 ['P8,177 2221 514 2276']
                     .                    . ['P8,177 2221 514 2276']
.                    4                      ['P8,1850 2248 1852 2250']
           Lillegraven          Lillegraven ['P8,175 2297 552 2366']
                     ,                    , ['P8,175 2297 552 2366']
                     J                    J ['P8,571 2299 603 2355']
                     .                    . ['P8,610 2341 622 2353']
                    A.                   A. ['P8,652 2299 751 2363']
                     ,                    , ['P8,652 2299 751 2363']
              Thompson             Thompson ['P8,771 2299 1127 2367']
                     ,                    , ['P8,771 2299 1127 2367']
                    S.                   S. ['P8,1151 2299 1210 2356']
                    D.                   D. ['P8,1240 2301 1339 2364']
                     ,                    , ['P8,1240 2301 1339 2364']
                 McNab                McNab ['P8,1360 2300 1615 2365']
                     ,                    , ['P8,1360 2300 1615 2365']
                    B.                   B. ['P8,1638 2301 1706 2356']
                    K.                   K. ['P8,1738 2302 1812 2356']
X                    &                  8r, ['P8,1837 2301 1893 2357']
                Patton               Patton ['P8,1911 2302 2134 2366']
                     ,                    , ['P8,1911 2302 2134 2366']
                    J.                   J. ['P8,172 2377 222 2432']
                    L.                   L. ['P8,252 2377 320 2431']
                     (                    ( ['P8,349 2377 536 2443']
                  1987                 1987 ['P8,349 2377 536 2443']
                     )                    ) ['P8,349 2377 536 2443']
                  Biol                 Biol ['P8,559 2377 707 2432']
.                    .                      ['P8,559 2377 707 2432']
                    J.                   J. ['P8,733 2379 789 2434']
X                 Linn                 Lin. ['P8,818 2379 983 2433']
X                    .                    n ['P8,818 2379 983 2433']
                   Soc                  Soc ['P8,1014 2379 1149 2435']
                     .                    . ['P8,1014 2379 1149 2435']
X                   32                   3. ['P8,1179 2380 1271 2445']
X                    ,                   2, ['P8,1179 2380 1271 2445']
               281-386              281-386 ['P8,1299 2379 1564 2435']
                     .                    . ['P8,1299 2379 1564 2435']
                   Fox                  Fox ['P8,174 2456 318 2520']
                     ,                    , ['P8,174 2456 318 2520']
                    R.                   R. ['P8,346 2456 415 2510']
                    C.                   C. ['P8,445 2455 513 2512']
                     (                    ( ['P8,544 2456 730 2522']
                  1975                 1975 ['P8,544 2456 730 2522']
                     )                    ) ['P8,544 2456 730 2522']
                   Can                  Can ['P8,759 2458 905 2513']
                     .                    . ['P8,759 2458 905 2513']
                    J.                   J. ['P8,932 2458 988 2513']
                 Earth                Earth ['P8,1016 2456 1194 2513']
                   Sci                  Sci ['P8,1220 2458 1335 2514']
.                    .                      ['P8,1220 2458 1335 2514']
                    12                   12 ['P8,1369 2459 1457 2524']
X                    ,                    ? ['P8,1369 2459 1457 2524']
X              412-442              4.12-44 ['P8,1483 2458 1756 2514']
X                    .                   2. ['P8,1483 2458 1756 2514']
               Clemens              Clemens ['P8,174 2534 465 2600']
                     ,                    , ['P8,174 2534 465 2600']
                    W.                   W. ['P8,503 2536 592 2590']
                    A.                   A. ['P8,621 2536 695 2590']
X                    &                   dt ['P8,737 2535 794 2592']
           Lillegraven          Lillegraven ['P8,832 2535 1209 2604']
                     ,                    , ['P8,832 2535 1209 2604']
                    J.                   J. ['P8,1248 2537 1298 2593']
                    A.                   A. ['P8,1329 2537 1400 2592']
                     (                    ( ['P8,1443 2538 1629 2602']
                  1986                 1986 ['P8,1443 2538 1629 2602']
                     )                    ) ['P8,1443 2538 1629 2602']
               Contrib              Contrib ['P8,1668 2538 1924 2594']
                     .                    . ['P8,1668 2538 1924 2594']
                  Geol                 Geol ['P8,1966 2538 2130 2594']
                     .                    . ['P8,1966 2538 2130 2594']
                  Spec                 Spec ['P8,173 2615 342 2682']
                     .                    . ['P8,173 2615 342 2682']
                   Pap                  Pap ['P8,369 2616 516 2683']
                     .                    . ['P8,369 2616 516 2683']
                     3                    3 ['P8,544 2616 601 2681']
                     ,                    , ['P8,544 2616 601 2681']
                 55-85                55-85 ['P8,629 2615 836 2671']
                     .                    . ['P8,629 2615 836 2671']
               Jenkins              Jenkins ['P8,172 2692 427 2757']
                     ,                    , ['P8,172 2692 427 2757']
                    F.                   F. ['P8,457 2694 521 2749']
                    A.                   A. ['P8,550 2694 624 2748']
X                    &                   dt ['P8,655 2693 712 2749']
              Crompton             Crompton ['P8,739 2694 1078 2761']
                     ,                    , ['P8,739 2694 1078 2761']
                    A.                   A. ['P8,1107 2696 1180 2749']
                    W.                   W. ['P8,1211 2696 1298 2750']
                     (                    ( ['P8,1330 2696 1515 2760']
                  1979                 1979 ['P8,1330 2696 1515 2760']
                     )                    ) ['P8,1330 2696 1515 2760']
                    in                   in ['P8,1541 2695 1600 2751']
              Mesozoic             Mesozoic ['P8,1623 2697 1922 2756']
X              Mammals              Mammots ['P8,1946 2698 2134 2752', 'P8,172 2769 343 2825']
                     :                    : ['P8,1946 2698 2134 2752', 'P8,172 2769 343 2825']
                   The                  The ['P8,368 2770 480 2826']
                 First                First ['P8,500 2772 653 2826']
X           Two-Thirds          Tvvo-Thirds ['P8,677 2771 1030 2827']
                    of                   of ['P8,1052 2771 1129 2839']
             Mammalian            Mammalian ['P8,1134 2771 1516 2829']
               History              History ['P8,1536 2774 1793 2841']
                     ,                    , ['P8,1536 2774 1793 2841']
                   eds                  eds ['P8,1817 2773 1941 2830']
                     .                    . ['P8,1817 2773 1941 2830']
X          Lillegraven          Lille-grave ['P8,1968 2773 2134 2830', 'P8,169 2865 405 2917']
X                    ,                   n, ['P8,1968 2773 2134 2830', 'P8,169 2865 405 2917']
                    J.                   J. ['P8,452 2851 503 2907']
                    A.                   A. ['P8,532 2852 630 2915']
                     ,                    , ['P8,532 2852 630 2915']
     Kielan-Jaworowska    Kielan-Jaworowska ['P8,683 2850 1326 2916']
                     ,                    , ['P8,683 2850 1326 2916']
                    Z.                   Z. ['P8,1376 2853 1441 2907']
X                    &                   4, ['P8,1495 2852 1550 2908']
               Clemens              Clemens ['P8,1599 2852 1888 2917']
                     ,                    , ['P8,1599 2852 1888 2917']
X                   W.                   %. ['P8,1939 2854 2027 2909']
                    A.                   A. ['P8,2056 2854 2129 2909']
                     (                    ( ['P8,171 2927 369 2993']
                 Univ.                Univ. ['P8,171 2927 369 2993']
.                    .                      ['P8,171 2927 369 2993']
            California           California ['P8,398 2928 711 2984']
                 Press                Press ['P8,735 2930 924 2994']
                     ,                    , ['P8,735 2930 924 2994']
              Berkeley             Berkeley ['P8,953 2929 1279 2998']
                     )                    ) ['P8,953 2929 1279 2998']
                     ,                    , ['P8,953 2929 1279 2998']
                    pp                   pp ['P8,1307 2946 1405 2998']
                     .                    . ['P8,1307 2946 1405 2998']
                 74-90                74-90 ['P8,1434 2931 1634 2987']
                     .                    . ['P8,1434 2931 1634 2987']
                 Scott                Scott ['P8,172 3007 354 3072']
                     ,                    , ['P8,172 3007 354 3072']
                    R.                   R. ['P8,382 3009 452 3062']
                    W.                   W. ['P8,482 3009 570 3062']
                     (                    ( ['P8,600 3009 788 3074']
                  1987                 1987 ['P8,600 3009 788 3074']
                     )                    ) ['P8,600 3009 788 3074']
               Contrib              Contrib ['P8,816 3009 1072 3065']
                     .                    . ['P8,816 3009 1072 3065']
                  Geol                 Geol ['P8,1103 3009 1270 3066']
                     .                    . ['P8,1103 3009 1270 3066']
X                   25                   2$ ['P8,1299 3011 1392 3076']
                     ,                    , ['P8,1299 3011 1392 3076']
                 29-33                29-33 ['P8,1419 3011 1618 3066']
                     .                    . ['P8,1419 3011 1618 3066']
               Tschudy              Tschudy ['P8,169 3085 460 3153']
                     ,                    , ['P8,169 3085 460 3153']
                    R.                   R. ['P8,491 3087 560 3140']
                    H.                   H. ['P8,591 3087 692 3150']
                     ,                    , ['P8,591 3087 692 3150']
               Tschudy              Tschudy ['P8,720 3086 1013 3154']
                     ,                    , ['P8,720 3086 1013 3154']
                    B.                   B. ['P8,1045 3088 1113 3142']
                    D.                   D. ['P8,1144 3088 1215 3142']
X                    &                    d ['P8,1248 3087 1305 3143']
X                    .                    t ['P8,1248 3087 1305 3143']
                 Craig                Craig ['P8,1332 3087 1519 3154']
                     ,                    , ['P8,1332 3087 1519 3154']
                    L.                   L. ['P8,1551 3089 1619 3143']
                    C.                   C. ['P8,1649 3087 1717 3144']
                     (                    ( ['P8,1749 3089 1934 3154']
                  1984                 1984 ['P8,1749 3089 1934 3154']
                     )                    ) ['P8,1749 3089 1934 3154']
                    U.                   U. ['P8,1969 3090 2038 3145']
                    S.                   S. ['P8,2069 3090 2128 3145']
                  Geol                 Geol ['P8,169 3165 335 3222']
.                    .                      ['P8,169 3165 335 3222']
                  Surv                 Surv ['P8,365 3166 528 3221']
                     .                    . ['P8,365 3166 528 3221']
                 Prof.                Prof. ['P8,555 3165 713 3233']
                   Pap                  Pap ['P8,742 3167 889 3234']
                     .                    . ['P8,742 3167 889 3234']
                  1281                 1281 ['P8,922 3167 1081 3232']
                     ,                    , ['P8,922 3167 1081 3232']
                  1-21                 1-21 ['P8,1112 3167 1268 3222']
                     .                    . ['P8,1112 3167 1268 3222']
                    10                   10 ['P8,8 3242 92 3297']
                     .                    . ['P8,8 3242 92 3297']
              Kowallis             Kowallis ['P8,170 3242 468 3307']
                     ,                    , ['P8,170 3242 468 3307']
                    B.                   B. ['P8,488 3243 557 3298']
                     J                    J ['P8,586 3244 617 3298']
                     .                    . ['P8,625 3285 661 3307']
                     ,                    , ['P8,625 3285 661 3307']
                Heaton               Heaton ['P8,683 3244 935 3308']
                     ,                    , ['P8,683 3244 935 3308']
                     J                    J ['P8,954 3244 986 3299']
                     .                    . ['P8,993 3286 1005 3298']
                    S.                   S. ['P8,1036 3243 1095 3299']
X                    &                   dt ['P8,1118 3243 1175 3299']
            Bringhurst           Bringhurst ['P8,1194 3243 1547 3312']
                     ,                    , ['P8,1194 3243 1547 3312']
                    K.                   K. ['P8,1569 3246 1644 3301']
                     (                    ( ['P8,1667 3246 1852 3311']
                  1986                 1986 ['P8,1667 3246 1852 3311']
                     )                    ) ['P8,1667 3246 1852 3311']
               Geology              Geology ['P8,1871 3245 2132 3313']
X                   11                   ll ['P8,7 3400 91 3454']
                     .                    . ['P8,7 3400 91 3454']
               Clemens              Clemens ['P8,168 3399 458 3465']
                     ,                    , ['P8,168 3399 458 3465']
                    W.                   W. ['P8,483 3401 572 3456']
                    A.                   A. ['P8,602 3401 675 3457']
                     (                    ( ['P8,701 3401 889 3467']
                  1979                 1979 ['P8,701 3401 889 3467']
                     )                    ) ['P8,701 3401 889 3467']
                    in                   in ['P8,911 3401 970 3457']
              Mesozoic             Mesozoic ['P8,988 3403 1290 3462']
               Mammals              Mammals ['P8,1308 3402 1649 3459']
                     :                    : ['P8,1308 3402 1649 3459']
                   The                  The ['P8,1673 3403 1785 3459']
                 First                First ['P8,1804 3405 1955 3459']
X            TwoThirds            TwoTturds ['P8,1980 3405 2130 3460', 'P8,172 3478 366 3533']
                    of                   of ['P8,386 3478 462 3546']
             Mammalian            Mammalian ['P8,466 3479 849 3536']
               History              History ['P8,869 3481 1127 3548']
                     ,                    , ['P8,869 3481 1127 3548']
                   eds                  eds ['P8,1150 3480 1275 3536']
.                    .                      ['P8,1150 3480 1275 3536']
X          Lillegraven          Lillegra.ve ['P8,1301 3480 1677 3548']
X                    ,                   n, ['P8,1301 3480 1677 3548']
                     J                    J ['P8,1699 3482 1730 3538']
                     .                    . ['P8,1737 3524 1749 3536']
                    A.                   A. ['P8,1778 3482 1877 3546']
                     ,                    , ['P8,1778 3482 1877 3546']
X               Kielan               8.9.Ki ['P8,1902 3481 2130 3538', 'P8,40 3007 94 3139']
X                    .                    e ['P8,1902 3481 2130 3538', 'P8,40 3007 94 3139']
X                    ?                    l ['P8,1902 3481 2130 3538', 'P8,40 3007 94 3139']
X                    ?                    a ['P8,1902 3481 2130 3538', 'P8,40 3007 94 3139']
X                    9                    n ['P8,1902 3481 2130 3538', 'P8,40 3007 94 3139']
X                    ?                    - ['P8,1902 3481 2130 3538', 'P8,40 3007 94 3139']
X                    >                    4 ['P8,43 2299 98 2747']
X                   'S               .56.7. ['P8,43 2299 98 2747']
X                    "                    . ['P8,43 2299 98 2747']
.                    .                      ['P8,43 2299 98 2747']
.                    "                      ['P8,43 2299 98 2747']
.                    ?                      ['P8,43 2299 98 2747']
.                    :                      ['P8,43 2299 98 2747']
.                    ?                      ['P8,43 2299 98 2747']
                  Proc                 Proc ['P9,492 108 678 168']
                     .                    . ['P9,492 108 678 168']
                 Natl.                Natl. ['P9,711 107 886 169']
X                 Acad                 Acat ['P9,918 107 1124 170']
X                    .                    L ['P9,918 107 1124 170']
                   Sci                  Sci ['P9,1159 109 1285 170']
                     .                    . ['P9,1159 109 1285 170']
                   USA                  USA ['P9,1326 109 1489 171']
                    90                   90 ['P9,1519 109 1600 171']
                     (                    ( ['P9,1627 110 1837 185']
X                 I993                 1993 ['P9,1627 110 1837 185']
                     )                    ) ['P9,1627 110 1837 185']
            Jaworowska           Jaworowska ['P9,185 301 596 365']
                     ,                    , ['P9,185 301 596 365']
                    Z.                   Z. ['P9,633 302 696 355']
X                    &                   8t ['P9,735 301 792 356']
               Clemens              Clemens ['P9,825 301 1117 366']
                     ,                    , ['P9,825 301 1117 366']
                    W.                   W. ['P9,1154 303 1243 358']
                    A.                   A. ['P9,1273 303 1346 358']
                     (                    ( ['P9,1385 303 1584 368']
                 Univ.                Univ. ['P9,1385 303 1584 368']
.                    .                      ['P9,1385 303 1584 368']
            California           California ['P9,1622 303 1935 360']
                 Press                Press ['P9,1966 305 2153 369']
                     ,                    , ['P9,1966 305 2153 369']
              Berkeley             Berkeley ['P9,186 380 513 449']
                     )                    ) ['P9,186 380 513 449']
                     ,                    , ['P9,186 380 513 449']
                    pp                   pp ['P9,540 398 638 450']
                     .                    . ['P9,540 398 638 450']
               192-220              192-220 ['P9,671 383 934 439']
                     .                    . ['P9,671 383 934 439']
     Kielan-Jaworowska    Kielan-Jaworowska ['P9,187 460 830 527']
                     ,                    , ['P9,187 460 830 527']
                    Z.                   Z. ['P9,855 462 919 517']
X                    &                  8t, ['P9,947 462 1004 518']
             Dashzeveg            Dashzeveg ['P9,1026 462 1390 531']
                     ,                    , ['P9,1026 462 1390 531']
                    D.                   D. ['P9,1415 464 1488 519']
                     (                    ( ['P9,1514 464 1701 530']
                  1989                 1989 ['P9,1514 464 1701 530']
                     )                    ) ['P9,1514 464 1701 530']
                  Zool                 Zool ['P9,1721 464 1887 520']
.                    .                      ['P9,1721 464 1887 520']
                   Scr                  Scr ['P9,1915 465 2038 521']
                     .                    . ['P9,1915 465 2038 521']
X                   18                   1$ ['P9,2067 466 2153 532']
                     ,                    , ['P9,2067 466 2153 532']
               347-355              347-355 ['P9,186 544 451 600']
                     .                    . ['P9,186 544 451 600']
               Cifelli              Cifelli ['P9,185 622 394 687']
                     ,                    , ['P9,185 622 394 687']
                    R.                   R. ['P9,421 624 490 677']
                    L.                   L. ['P9,522 624 589 678']
                     (                    ( ['P9,620 624 807 689']
                  1990                 1990 ['P9,620 624 807 689']
                     )                    ) ['P9,620 624 807 689']
                    J.                   J. ['P9,829 626 886 680']
                  Vert                 Vert ['P9,922 626 1072 680']
                     .                    . ['P9,922 626 1072 680']
             Paleontol            Paleontol ['P9,1101 624 1426 681']
.                    .                      ['P9,1101 624 1426 681']
X                   10                   1. ['P9,1460 627 1549 692']
X                    ,                   0, ['P9,1460 627 1549 692']
               320-331              320-331 ['P9,1577 626 1848 682']
                     .                    . ['P9,1577 626 1848 682']
              Marshall             Marshall ['P9,185 702 480 767']
                     ,                    , ['P9,185 702 480 767']
                    L.                   L. ['P9,500 704 568 758']
                    G.                   G. ['P9,599 703 697 768']
                     ,                    , ['P9,599 703 697 768']
                  Case                 Case ['P9,716 703 890 768']
                     ,                    , ['P9,716 703 890 768']
                    J.                   J. ['P9,908 705 959 760']
                    A.                   A. ['P9,990 705 1062 760']
X                    &                  8r, ['P9,1085 704 1141 760']
             Woodburne            Woodburne ['P9,1158 705 1550 770']
                     ,                    , ['P9,1158 705 1550 770']
                    M.                   M. ['P9,1571 707 1654 761']
                    O.                   O. ['P9,1685 706 1758 762']
                     (                    ( ['P9,1779 706 1965 771']
                  1990                 1990 ['P9,1779 706 1965 771']
                     )                    ) ['P9,1779 706 1965 771']
                  Curr                 Curr ['P9,1984 708 2150 763']
                     .                    . ['P9,1984 708 2150 763']
                  Mamm                 Mamm ['P9,182 785 426 840']
                     .                    . ['P9,182 785 426 840']
                     2                    2 ['P9,455 785 511 850']
X                    ,                    ? ['P9,455 785 511 850']
               433-505              433-505 ['P9,538 785 812 841']
                     .                    . ['P9,538 785 812 841']
                Archer               Archer ['P9,184 863 425 928']
                     ,                    , ['P9,184 863 425 928']
                    M.                   M. ['P9,453 864 537 919']
                     (                    ( ['P9,568 864 754 930']
                  1978                 1978 ['P9,568 864 754 930']
                     )                    ) ['P9,568 864 754 930']
                   Mem                  Mem ['P9,780 866 960 920']
                     .                    . ['P9,780 866 960 920']
               Queensl              Queensl ['P9,994 865 1267 935']
.                    .                      ['P9,994 865 1267 935']
X                  Mus                  M.u ['P9,1296 868 1453 922']
X                    .                   s. ['P9,1296 868 1453 922']
X                   18                   1$ ['P9,1487 868 1574 933']
X                    '                    , ['P9,1487 868 1574 933']
X                    ,                    ' ['P9,1487 868 1574 933']
               157-164              157-164 ['P9,1606 866 1869 923']
                     .                    . ['P9,1606 866 1869 923']
               Luckett              Luckett ['P9,185 942 452 1009']
                     ,                    , ['P9,185 942 452 1009']
                    W.                   W. ['P9,494 944 581 999']
                    P.                   P. ['P9,611 945 673 999']
                     (                    ( ['P9,716 944 904 1011']
                  1993                 1993 ['P9,716 944 904 1011']
                     )                    ) ['P9,716 944 904 1011']
                    in                   in ['P9,944 944 1002 1000']
                Mammal               Mammal ['P9,1039 945 1326 1001']
             Phylogeny            Phylogeny ['P9,1360 945 1714 1015']
                     ,                    , ['P9,1360 945 1714 1015']
                   eds                  eds ['P9,1756 946 1880 1002']
                     .                    . ['P9,1756 946 1880 1002']
                Szalay               Szalay ['P9,1925 946 2151 1015']
                     ,                    , ['P9,1925 946 2151 1015']
                    F.                   F. ['P9,184 1025 248 1079']
                    S.                   S. ['P9,280 1024 364 1090']
                     ,                    , ['P9,280 1024 364 1090']
               Novacek              Novacek ['P9,404 1025 708 1090']
                     ,                    , ['P9,404 1025 708 1090']
                    M.                   M. ['P9,750 1026 834 1081']
                    J.                   J. ['P9,864 1027 914 1082']
X                    &                   8t ['P9,957 1026 1014 1082']
               McKenna              McKenna ['P9,1053 1027 1384 1092']
                     ,                    , ['P9,1053 1027 1384 1092']
                    M.                   M. ['P9,1426 1028 1510 1083']
                    C.                   C. ['P9,1541 1027 1611 1083']
                     (                    ( ['P9,1653 1027 1965 1096']
              Springer             Springer ['P9,1653 1027 1965 1096']
                     ,                    , ['P9,1653 1027 1965 1096']
                   New                  New ['P9,2006 1029 2153 1084']
                  York                 York ['P9,182 1105 387 1171']
                     )                    ) ['P9,182 1105 387 1171']
                     ,                    , ['P9,182 1105 387 1171']
                   Vol                  Vol ['P9,415 1105 547 1162']
                     .                    . ['P9,415 1105 547 1162']
                     1                    1 ['P9,581 1107 632 1171']
                     ,                    , ['P9,581 1107 632 1171']
                    pp                   pp ['P9,661 1122 757 1174']
                     .                    . ['P9,661 1122 757 1174']
               182-204              182-204 ['P9,791 1107 1054 1163']
                     .                    . ['P9,791 1107 1054 1163']
               Cifelli              Cifelli ['P9,183 1185 391 1251']
                     ,                    , ['P9,183 1185 391 1251']
                    R.                   R. ['P9,434 1187 504 1242']
                    L.                   L. ['P9,536 1187 602 1242']
X                    &                   8t ['P9,650 1187 705 1243']
                 Eaton                Eaton ['P9,748 1188 956 1253']
                     ,                    , ['P9,748 1188 956 1253']
                    J.                   J. ['P9,998 1189 1049 1244']
                    G.                   G. ['P9,1079 1187 1152 1244']
                     (                    ( ['P9,1199 1189 1386 1255']
                  1987                 1987 ['P9,1199 1189 1386 1255']
                     )                    ) ['P9,1199 1189 1386 1255']
                Nature               Nature ['P9,1426 1191 1651 1245']
                     (                    ( ['P9,1693 1189 1983 1257']
                London               London ['P9,1693 1189 1983 1257']
                     )                    ) ['P9,1693 1189 1983 1257']
                   325                  325 ['P9,2024 1191 2151 1257']
                     ,                    , ['P9,2024 1191 2151 1257']
               520-522              520-522 ['P9,182 1268 453 1324']
                     .                    . ['P9,182 1268 453 1324']
                 Eaton                Eaton ['P9,183 1348 390 1412']
                     ,                    , ['P9,183 1348 390 1412']
                    J.                   J. ['P9,417 1349 468 1403']
                    G.                   G. ['P9,497 1348 570 1403']
                     (                    ( ['P9,601 1350 788 1414']
                  1993                 1993 ['P9,601 1350 788 1414']
                     )                    ) ['P9,601 1350 788 1414']
                    J.                   J. ['P9,810 1351 867 1405']
                  Vert                 Vert ['P9,903 1351 1053 1404']
                     .                    . ['P9,903 1351 1053 1404']
             Paleontol            Paleontol ['P9,1081 1350 1407 1406']
                     .                    . ['P9,1081 1350 1407 1406']
                    13                   13 ['P9,1440 1352 1528 1417']
                     ,                    , ['P9,1440 1352 1528 1417']
               105-124              105-124 ['P9,1560 1352 1829 1407']
                     .                    . ['P9,1560 1352 1829 1407']
             Slaughter            Slaughter ['P9,183 1426 501 1495']
                     ,                    , ['P9,183 1426 501 1495']
                    B.                   B. ['P9,547 1429 615 1484']
                    H.                   H. ['P9,647 1429 722 1484']
                     (                    ( ['P9,772 1429 958 1495']
                  1971                 1971 ['P9,772 1429 958 1495']
                     )                    ) ['P9,772 1429 958 1495']
X                 Zool                 Zoo/ ['P9,999 1429 1166 1485']
                     .                    . ['P9,999 1429 1166 1485']
                    J.                   J. ['P9,1210 1431 1270 1486']
                  Linn                 Linn ['P9,1312 1431 1479 1486']
.                    .                      ['P9,1312 1431 1479 1486']
                   Soc                  Soc ['P9,1528 1431 1663 1487']
X                    .                   .. ['P9,1528 1431 1663 1487']
                    50                   50 ['P9,1712 1432 1803 1498']
                     ,                    , ['P9,1712 1432 1803 1498']
                 Suppl                Suppl ['P9,1849 1430 2046 1500']
                     .                    . ['P9,1849 1430 2046 1500']
                     1                    1 ['P9,2098 1432 2149 1497']
                     ,                    , ['P9,2098 1432 2149 1497']
               131-143              131-143 ['P9,184 1510 446 1564']
                     .                    . ['P9,184 1510 446 1564']
               Cifelli              Cifelli ['P9,181 1586 389 1653']
                     ,                    , ['P9,181 1586 389 1653']
                    R.                   R. ['P9,417 1589 486 1644']
                    L.                   L. ['P9,516 1589 585 1644']
                     (                    ( ['P9,616 1589 802 1655']
                  1990                 1990 ['P9,616 1589 802 1655']
                     )                    ) ['P9,616 1589 802 1655']
                    J.                   J. ['P9,825 1590 881 1645']
                  Vert                 Vert ['P9,917 1590 1068 1645']
                     .                    . ['P9,917 1590 1068 1645']
X            Paleontol            PaleontoL ['P9,1096 1589 1421 1646']
.                    .                      ['P9,1096 1589 1421 1646']
                    10                   10 ['P9,1455 1592 1543 1658']
                     ,                    , ['P9,1455 1592 1543 1658']
               332-345              332-345 ['P9,1572 1591 1837 1648']
                     .                    . ['P9,1572 1591 1837 1648']
                   Fox                  Fox ['P9,181 1669 326 1732']
                     ,                    , ['P9,181 1669 326 1732']
                    R.                   R. ['P9,373 1669 442 1723']
                    C.                   C. ['P9,473 1668 541 1723']
                     (                    ( ['P9,592 1669 780 1734']
                  1987                 1987 ['P9,592 1669 780 1734']
                     )                    ) ['P9,592 1669 780 1734']
                    in                   in ['P9,826 1669 884 1724']
               Possums              Possums ['P9,928 1671 1210 1726']
                   and                  and ['P9,1257 1671 1378 1726']
              Opossums             Opossums ['P9,1422 1672 1772 1738']
                     :                    : ['P9,1422 1672 1772 1738']
               Studies              Studies ['P9,1816 1672 2047 1728']
X                   in                    n ['P9,2094 1674 2149 1728']
             Evolution            Evolution ['P9,177 1747 502 1814']
                     ,                    , ['P9,177 1747 502 1814']
                    ed                   ed ['P9,536 1748 628 1804']
                     .                    . ['P9,536 1748 628 1804']
                Archer               Archer ['P9,663 1749 904 1815']
