1	RESEARCH	RESEARCH	NN	O	research	nn	2	1	['P1,32 113 286 148']
20	.	s.	.	O	.	_	0	544	['P28,1947 1436 2142 1477', 'P28,7 1505 182 1568']

1	Elsewhere	Elsewhere	RB	O	elsewhere	ccomp	10	545	['P28,212 1505 599 1568']
2	and	and	CC	O	and	_	0	545	['P28,628 1505 765 1568']
3	at	at	IN	O	at	ccomp	10	545	['P28,791 1511 865 1568']
4	other	other	JJ	O	other	amod	5	545	['P28,889 1505 1084 1568']
5	times	times	NNS	O	time	pobj	3	545	['P28,1108 1507 1331 1581']
6	,	,	,	O	,	_	0	545	['P28,1108 1507 1331 1581']
7	they	they	PRP	O	they	nsubj	10	545	['P28,1359 1505 1523 1583']
8	were	were	VBD	O	be	cop	10	545	['P28,1545 1527 1722 1568']
9	minor	minor	JJ	O	minor	amod	10	545	['P28,1748 1507 1970 1568']
10	constituents	con-stituents	NNS	O	constituent	_	0	545	['P28,1994 1527 2142 1568', 'P28,11 1598 338 1659']
11	of	of	IN	O	of	_	0	545	['P28,369 1597 443 1659']
12	more	more	JJR	O	more	amod	17	545	['P28,462 1618 648 1659']
13	diverse	diverse	JJ	O	diverse	dep	16	545	['P28,680 1597 944 1659']
14	and	and	CC	O	and	_	0	545	['P28,976 1597 1113 1659']
15	complex	complex	JJ	O	complex	conj_and	16	545	['P28,1143 1597 1445 1675']
16	benthic	benthic	JJ	O	benthic	amod	17	545	['P28,1472 1597 1747 1659']
17	communities	communi-tie	NNS	O	community	prep_of	10	545	['P28,1775 1598 2143 1659', 'P28,8 1689 159 1763']
18	,	s,	,	O	,	_	0	545	['P28,1775 1598 2143 1659', 'P28,8 1689 159 1763']
19	which	which	WDT	O	which	nsubj	20	545	['P28,197 1687 419 1750']
20	included	included	VBD	O	include	rcmod	10	545	['P28,453 1687 770 1750']
21	crinoids	crinoids	NNS	O	crinoid	dobj	20	545	['P28,805 1687 1096 1750']
22	(	(	CD	NUMBER	(	num	24	545	['P28,1133 1687 1601 1763']
23	Holocrinus	Holocrinus	NNP	O	Holocrinus	nn	24	545	['P28,1133 1687 1601 1763']
24	)	)	NN	O	)	dep	20	545	['P28,1133 1687 1601 1763']
25	,	,	,	O	,	_	0	545	['P28,1133 1687 1601 1763']
26	bivalves	bivalves	NNS	O	bivalve	dep	20	545	['P28,1636 1687 1959 1763']
27	,	,	,	O	,	_	0	545	['P28,1636 1687 1959 1763']
28	gastropods	gas-tropod	NNS	O	gastropod	dep	20	545	['P28,1994 1707 2143 1765', 'P28,8 1779 303 1857']
29	,	s,	,	O	,	_	0	545	['P28,1994 1707 2143 1765', 'P28,8 1779 303 1857']
30	bryozoans	bryozoans	NNS	O	bryozoan	dep	20	545	['P28,332 1779 726 1857']
31	,	,	,	O	,	_	0	545	['P28,332 1779 726 1857']
32	and	and	CC	O	and	_	0	545	['P28,759 1779 896 1841']
33	brachiopods	brachiopods	NNS	O	brachiopod	dep	20	545	['P28,923 1779 1386 1857']
34	.	.	.	O	.	_	0	545	['P28,923 1779 1386 1857']

1	Morphological	Morphological	JJ	MISC	morphological	amod	2	546	['P28,1417 1779 1944 1857']
2	comparison	com-parison	NN	O	comparison	nsubj	6	546	['P28,1971 1800 2142 1841', 'P28,9 1871 286 1947']
3	with	with	IN	O	with	_	0	546	['P28,305 1869 474 1932']
4	extant	extant	JJ	O	extant	amod	5	546	['P28,494 1875 732 1932']
5	ophiuroids	ophiuroids	NNS	O	ophiuroid	prep_with	2	546	['P28,752 1869 1143 1947']
6	indicates	indicates	VBZ	O	indicate	_	0	546	['P28,1164 1869 1496 1932']
7	that	that	IN	O	that	complm	16	546	['P28,1516 1869 1672 1932']
8	all	all	PDT	O	all	predet	9	546	['P28,1692 1869 1782 1932']
9	the	the	DT	O	the	nsubj	16	546	['P28,1800 1869 1918 1932']
10	Early	Early	JJ	MISC	early	amod	13	546	['P28,1938 1869 2145 1947']
11	Triassic	Triassic	JJ	MISC	triassic	amod	13	546	['P28,8 1960 302 2022']
12	brittle	brittle	JJ	O	brittle	amod	13	546	['P28,321 1959 553 2022']
13	stars	stars	NNS	O	star	dep	9	546	['P28,577 1965 757 2022']
14	were	were	VBD	O	be	cop	16	546	['P28,779 1980 957 2022']
15	small	small	JJ	O	small	amod	16	546	['P28,982 1959 1182 2022']
16	surface-dwellers	surface-dwellers	NNS	O	surface-dweller	ccomp	6	546	['P28,1206 1959 1830 2022']
17	.		.	O	.	_	0	546	['P28,1206 1959 1830 2022']

1	ACKNOWLEDGEMENTS	ACKNOWLEDGEMENTS	NNS	O	acknowledgement	_	0	547	['P28,578 2168 1573 2231']

1	RJT	RJT	NN	O	rjt	poss	3	548	['P28,91 2316 298 2378']
2	?s	's	POS	O	?s	_	0	548	['P28,91 2316 298 2378']
3	?eldwork	fieldwork	NN	O	?eldwork	nsubjpass	10	548	['P28,343 2315 692 2378']
4	in	in	IN	O	in	_	0	548	['P28,734 2317 807 2377']
5	Italy	Italy	NNP	LOCATION	Italy	prep_in	3	548	['P28,852 2315 1027 2393']
6	(	(	CD	NUMBER	(	num	5	548	['P28,1070 2316 1524 2387']
7	1994-1996	1994???19	CD	DATE	1994-1996	num	8	548	['P28,1070 2316 1524 2387']
8	)	96)	NN	O	)	dep	3	548	['P28,1070 2316 1524 2387']
9	was	was	VBD	O	be	auxpass	10	548	['P28,1567 2337 1710 2378']
10	funded	funded	VBN	O	fund	_	0	548	['P28,1753 2315 2010 2378']
11	by	by	IN	O	by	_	0	548	['P28,2052 2316 2141 2393']
12	Natural	Natural	NNP	ORGANIZATION	Natural	nn	17	548	['P28,8 2406 304 2468']
13	Environment	Environment	NNP	ORGANIZATION	Environment	nn	17	548	['P28,351 2407 845 2468']
14	Research	Research	NNP	ORGANIZATION	Research	nn	17	548	['P28,890 2406 1231 2468']
15	Council	Council	NNP	ORGANIZATION	Council	nn	17	548	['P28,1278 2406 1558 2468']
16	grant	grant	NN	O	grant	nn	17	548	['P28,1604 2412 1807 2484']
17	GT4/93	GT4/93	NN	O	gt4/93	agent	10	548	['P28,1852 2406 2149 2468']
18	/	/	:	O	/	punct	19	548	['P28,1852 2406 2149 2468']
19	183/G	183/G	NNP	O	183/G	dep	17	548	['P28,15 2497 244 2560']
20	.	.	.	O	.	_	0	548	['P28,15 2497 244 2560']

1	His	His	PRP$	O	he	poss	3	549	['P28,275 2499 401 2560']
2	2000-2001	2000???2001	CD	DATE	2000-2001	num	3	549	['P28,430 2500 829 2560']
3	?eldtrips	fieldtrips	NNS	O	?eldtrips	nsubjpass	7	549	['P28,857 2497 1191 2575']
4	to	to	TO	O	to	_	0	549	['P28,1218 2503 1287 2560']
5	Nevada	Nevada	NNP	LOCATION	Nevada	prep_to	3	549	['P28,1313 2497 1599 2560']
6	were	were	VBD	O	be	auxpass	7	549	['P28,1623 2519 1800 2560']
7	conducted	conduct-ed	VBN	O	conduct	_	0	549	['P28,1827 2497 2138 2560', 'P28,10 2588 94 2650']
8	during	during	IN	O	during	_	0	549	['P28,131 2588 380 2666']
9	tenureship	tenureship	NN	O	tenureship	prep_during	7	549	['P28,414 2588 816 2666']
10	of	of	IN	O	of	_	0	549	['P28,855 2588 928 2650']
11	a	a	DT	O	a	det	14	549	['P28,956 2609 998 2650']
12	Lindemann	Lindemann	NNP	ORGANIZATION	Lindemann	nn	14	549	['P28,1035 2588 1465 2650']
13	Trust	Trust	NNP	ORGANIZATION	Trust	nn	14	549	['P28,1500 2589 1707 2650']
14	Fellowship	Fellowship	NNP	ORGANIZATION	Fellowship	prep_of	9	549	['P28,1741 2588 2144 2666']
15	from	from	IN	O	from	_	0	549	['P28,8 2679 182 2742']
16	the	the	DT	O	the	det	17	549	['P28,210 2679 329 2742']
17	English	English	NNP	O	English	nsubj	18	549	['P28,360 2679 647 2757']
18	Speaking	Speaking	VBG	O	speak	prepc_from	7	549	['P28,678 2679 1024 2757']
19	Union	Union	NNP	O	Union	dobj	18	549	['P28,1051 2681 1298 2742']
20	.	.	.	O	.	_	0	549	['P28,1051 2681 1298 2742']

1	RJT	RJT	NN	O	rjt	nn	2	550	['P28,1331 2681 1487 2742']
2	thanks	thanks	NNS	O	thanks	_	0	550	['P28,1514 2680 1772 2742']
3	Dave	Dave	NNP	PERSON	Dave	nn	4	550	['P28,1802 2681 1990 2742']
4	Bottjer	Bo-ttje	NNP	PERSON	Bottjer	dep	2	550	['P28,2020 2681 2142 2742', 'P28,8 2772 188 2848']
5	,	r,	,	O	,	_	0	550	['P28,2020 2681 2142 2742', 'P28,8 2772 188 2848']
6	Sara	Sara	NNP	PERSON	Sara	nn	7	550	['P28,235 2770 409 2832']
7	Pruss	Pruss	NNP	PERSON	Pruss	appos	4	550	['P28,451 2771 681 2846']
8	,	,	,	O	,	_	0	550	['P28,451 2771 681 2846']
9	and	and	CC	O	and	_	0	550	['P28,729 2770 866 2832']
10	Margaret	Margaret	NNP	PERSON	Margaret	nn	13	550	['P28,909 2771 1261 2848']
11	Fraiser	Fraiser	NNP	PERSON	Fraiser	nn	13	550	['P28,1303 2771 1575 2832']
12	(	(	NNP	O	(	nn	13	550	['P28,1617 2770 2039 2848']
13	University	University	NNP	ORGANIZATION	University	conj_and	2	550	['P28,1617 2770 2039 2848']
14	of	of	IN	ORGANIZATION	of	_	0	550	['P28,2079 2770 2153 2832']
15	Southern	Southern	NNP	ORGANIZATION	Southern	nn	17	550	['P28,11 2861 354 2924']
16	California	California	NNP	ORGANIZATION	California	nn	17	550	['P28,376 2861 773 2933']
17	)	)	NN	O	)	prep_of	13	550	['P28,376 2861 773 2933']
18	for	for	IN	O	for	dep	2	550	['P28,794 2861 896 2924']
19	introducing	introducing	VBG	O	introduce	pcomp	18	550	['P28,914 2862 1347 2939']
20	him	him	PRP	O	he	dobj	19	550	['P28,1363 2861 1509 2923']
21	to	to	TO	O	to	_	0	550	['P28,1528 2867 1596 2924']
22	the	the	DT	O	the	det	24	550	['P28,1616 2862 1734 2924']
23	Lower	Lower	NNP	MISC	Lower	nn	24	550	['P28,1755 2863 1987 2924']
24	Triassic	Tri-assic	NNP	MISC	Triassic	prep_to	19	550	['P28,2004 2863 2142 2923', 'P28,10 2954 187 3014']
25	of	of	IN	O	of	_	0	550	['P28,219 2952 292 3014']
26	southern	southern	JJ	O	southern	amod	27	550	['P28,315 2952 644 3014']
27	Nevada	Nevada	NNP	LOCATION	Nevada	prep_of	24	550	['P28,674 2952 960 3015']
28	in	in	IN	O	in	_	0	550	['P28,989 2954 1062 3013']
29	the	the	DT	O	the	det	33	550	['P28,1091 2952 1209 3014']
30	45	45	CD	NUMBER	45	num	33	550	['P28,1241 2952 1411 3014']
31	?	'	NN	O	?	nn	33	550	['P28,1241 2952 1411 3014']
32	C	C	NN	O	c	nn	33	550	['P28,1241 2952 1411 3014']
33	heat	heat	NN	O	heat	prep_in	24	550	['P28,1443 2952 1609 3014']
34	of	of	IN	O	of	_	0	550	['P28,1639 2952 1713 3014']
35	June	June	NNP	DATE	June	prep_of	24	550	['P28,1731 2953 1914 3014']
36	2000	2000	CD	DATE	2000	num	35	550	['P28,1946 2954 2142 3028']
37	,	,	,	O	,	_	0	550	['P28,1946 2954 2142 3028']
38	and	and	CC	O	and	_	0	550	['P28,10 3043 148 3106']
39	for	for	IN	O	for	_	0	550	['P28,191 3043 293 3106']
40	many	many	JJ	O	many	amod	43	550	['P28,336 3065 546 3121']
41	invaluable	invaluable	JJ	O	invaluable	amod	43	550	['P28,588 3043 978 3106']
42	subsequent	subsequent	JJ	O	subsequent	amod	43	550	['P28,1025 3043 1447 3121']
43	discussions	discussions	NNS	O	discussion	prep_for	19	550	['P28,1490 3043 1925 3106']
44	.	.	.	O	.	_	0	550	['P28,1490 3043 1925 3106']

1	JMF	JMF	NN	O	jmf	nsubj	4	551	['P28,1968 3045 2143 3106']
2	would	would	MD	O	would	aux	4	551	['P28,8 3133 232 3196']
3	also	also	RB	O	also	advmod	4	551	['P28,255 3133 398 3196']
4	like	like	VB	O	like	_	0	551	['P28,421 3133 557 3196']
5	to	to	TO	O	to	aux	6	551	['P28,579 3139 648 3196']
6	thank	thank	VB	O	thank	xcomp	4	551	['P28,670 3133 893 3196']
7	Carole	Carole	NNP	PERSON	Carole	nn	8	551	['P28,916 3133 1156 3196']
8	Hickman	Hickman	NNP	PERSON	Hickman	dobj	6	551	['P28,1179 3133 1520 3196']
9	and	and	CC	O	and	_	0	551	['P28,1543 3133 1680 3196']
10	Fred	Fred	NNP	PERSON	Fred	nn	11	551	['P28,1701 3133 1875 3196']
11	Hotchkiss	Hotch-kis	NNP	PERSON	Hotchkiss	dobj	6	551	['P28,1895 3133 2142 3196', 'P28,8 3226 171 3288']
12	.	s.	.	O	.	_	0	551	['P28,1895 3133 2142 3196', 'P28,8 3226 171 3288']

1	Thorough	Thorough	JJ	O	thorough	amod	2	552	['P28,209 3225 570 3303']
2	reviews	reviews	NNS	O	review	nsubj	10	552	['P28,602 3227 885 3288']
3	from	from	IN	O	from	_	0	552	['P28,919 3225 1092 3288']
4	Dan	Dan	NNP	PERSON	Dan	nn	5	552	['P28,1125 3227 1281 3288']
5	Blake	Blake	NNP	PERSON	Blake	prep_from	2	552	['P28,1314 3225 1527 3288']
6	and	and	CC	O	and	_	0	552	['P28,1563 3225 1700 3288']
7	Hans	Hans	NNP	PERSON	Hans	nn	8	552	['P28,1733 3227 1929 3288']
8	Hagdorn	Hag-dorn	NNP	PERSON	Hagdorn	prep_from	2	552	['P28,1963 3227 2142 3303', 'P28,10 3316 179 3379']
9	greatly	greatly	RB	O	greatly	advmod	10	552	['P28,201 3316 465 3394']
10	improved	improved	VBD	O	improve	_	0	552	['P28,484 3316 833 3394']
11	the	the	DT	O	the	det	12	552	['P28,854 3316 972 3379']
12	quality	quality	NN	O	quality	dobj	10	552	['P28,997 3316 1260 3394']
13	of	of	IN	O	of	_	0	552	['P28,1280 3316 1354 3379']
14	this	this	DT	O	this	det	15	552	['P28,1366 3316 1506 3379']
15	publication	publication	NN	O	publication	prep_of	12	552	['P28,1530 3316 1963 3394']
16	.	.	.	O	.	_	0	552	['P28,1530 3316 1963 3394']

1	REFERENCES	REFERENCES	NNS	O	reference	_	0	553	['P28,787 3524 1366 3587']

1	ARONSON	ARQNSON	NNP	LOCATION	ARONSON	nn	3	554	['P29,6 53 319 117']
2	,	,	,	O	,	_	0	554	['P29,6 53 319 117']
3	R.B.	R.B.	NNP	LOCATION	R.B.	_	0	554	['P29,345 54 494 118']
4	,	,	,	O	,	_	0	554	['P29,345 54 494 118']
5	1987	1987	CD	DATE	1987	appos	3	554	['P29,524 55 684 118']
6	,	,	,	O	,	_	0	554	['P29,524 55 684 118']
7	Predation	Predation	NN	O	predation	appos	3	554	['P29,710 53 1017 106']
8	on	on	IN	O	on	_	0	554	['P29,1040 71 1113 106']
9	fossil	fossil	NN	O	fossil	nn	12	554	['P29,1134 53 1293 106']
10	and	and	CC	O	and	_	0	554	['P29,1318 53 1433 106']
11	recent	recent	JJ	O	recent	nn	12	554	['P29,1455 58 1649 106']
12	ophiuroids	ophiuroids	NNS	O	ophiuroid	prep_on	7	554	['P29,1671 53 2016 119']
13	:	:	:	O	:	_	0	554	['P29,1671 53 2016 119']
14	Paleobiology	Pa-leobiolog	NNP	O	Paleobiology	dep	7	554	['P29,2040 54 2143 106', 'P29,112 131 436 197']
15	,	y,	,	O	,	_	0	554	['P29,2040 54 2143 106', 'P29,112 131 436 197']

1	V.	v.	NNP	O	V.	_	0	555	['P29,455 150 505 184']
2	13	13	CD	NUMBER	13	num	1	555	['P29,533 133 617 195']
3	,	,	,	O	,	_	0	555	['P29,533 133 617 195']
4	p.	p.	NN	O	p.	appos	1	555	['P29,638 149 690 197']
5	187-192	187???1	CD	NUMBER	187-192	num	4	555	['P29,717 133 989 184']
6	.	92.	.	O	.	_	0	555	['P29,717 133 989 184']

1	ARONSON	ARONSON	NNP	LOCATION	ARONSON	_	0	556	['P29,6 209 319 273']
2	,	,	,	O	,	_	0	556	['P29,6 209 319 273']
3	R.B.	R.B.	NNP	LOCATION	R.B.	appos	1	556	['P29,347 210 497 274']
4	,	,	,	O	,	_	0	556	['P29,347 210 497 274']
5	1989	1989	CD	DATE	1989	appos	1	556	['P29,529 211 689 273']
6	,	,	,	O	,	_	0	556	['P29,529 211 689 273']
7	Brittlestar	Brittlestar	NNP	ORGANIZATION	Brittlestar	nn	8	556	['P29,717 209 1048 262']
8	beds	beds	NNS	O	bed	appos	1	556	['P29,1071 209 1228 262']
9	:	:	:	O	:	_	0	556	['P29,1071 209 1228 262']
10	low-predation	low-predation	JJ	O	low-predation	amod	11	556	['P29,1255 209 1686 275']
11	anachronisms	anachronisms	NNS	O	anachronism	dep	1	556	['P29,1709 209 2144 262']
12	in	in	IN	O	in	_	0	556	['P29,112 289 174 339']
13	the	the	DT	O	the	det	15	556	['P29,192 287 291 340']
14	British	British	JJ	LOCATION	british	amod	15	556	['P29,311 287 530 340']
15	Isles	Isles	NNP	LOCATION	Isles	prep_in	11	556	['P29,548 287 706 340']
16	:	:	:	O	:	_	0	556	['P29,548 287 706 340']
17	Ecology	Ecology	NNP	O	Ecology	nn	19	556	['P29,728 287 983 353']
18	,	,	,	O	,	_	0	556	['P29,728 287 983 353']
19	V.	v.	NNP	O	V.	dep	1	556	['P29,1002 306 1052 340']
20	70	70	CD	NUMBER	70	num	19	556	['P29,1077 289 1164 352']
21	,	,	,	O	,	_	0	556	['P29,1077 289 1164 352']
22	p.	p.	NN	O	p.	appos	19	556	['P29,1186 305 1237 353']
23	856-865	856???8	CD	NUMBER	856-865	num	22	556	['P29,1261 289 1536 340']
24	.	65.	.	O	.	_	0	556	['P29,1261 289 1536 340']

1	BLAKE	BLAIm	NNP	LOCATION	BLAKE	nsubj	15	557	['P29,9 366 229 430']
2	,	,	,	O	,	_	0	557	['P29,9 366 229 430']
3	D.B.	D.B.	NNP	LOCATION	D.B.	nsubj	15	557	['P29,254 366 407 430']
4	,	,	,	O	,	_	0	557	['P29,254 366 407 430']
5	1987	1987	CD	DATE	1987	conj_and	1	557	['P29,437 367 596 430']
6	,	,	,	O	,	_	0	557	['P29,437 367 596 430']
7	A	A	DT	O	a	det	8	557	['P29,618 365 671 417']
8	classi?cation	classification	NN	O	classi?cation	conj_and	1	557	['P29,690 365 1092 418']
9	and	and	CC	O	and	_	0	557	['P29,1115 365 1230 418']
10	phylogeny	phylogeny	NN	O	phylogeny	conj_and	1	557	['P29,1251 365 1570 431']
11	of	of	IN	O	of	_	0	557	['P29,1590 365 1652 418']
12	post-Palaeozoic	post-Palaeozoic	JJ	MISC	post-palaeozoic	amod	14	557	['P29,1664 365 2142 431']
13	sea	sea	NN	O	sea	nn	14	557	['P29,114 460 214 495']
14	stars	stars	NNS	O	star	prep_of	10	557	['P29,237 447 389 495']
15	(	(	VBP	O	(	_	0	557	['P29,412 442 783 502']
16	Asteroidea	Asteroidea	NNP	O	Asteroidea	dobj	15	557	['P29,412 442 783 502']
17	:	:	:	O	:	_	0	557	['P29,412 442 783 502']
18	Echinodermata	Echinodermata	NNP	O	Echinodermata	dep	16	557	['P29,807 442 1326 502']
19	)	)	CD	NUMBER	)	num	18	557	['P29,807 442 1326 502']
20	:	:	:	O	:	_	0	557	['P29,807 442 1326 502']
21	Journal	Journal	NNP	O	Journal	dep	18	557	['P29,1349 442 1591 495']
22	of	of	IN	O	of	_	0	557	['P29,1612 442 1674 495']
23	Natural	Natural	NNP	O	Natural	nn	24	557	['P29,1686 442 1934 495']
24	History	Histo-r	NN	O	history	prep_of	21	557	['P29,1954 443 2142 495', 'P29,112 539 193 587']
25	,	y,	,	O	,	_	0	557	['P29,1954 443 2142 495', 'P29,112 539 193 587']

1	V.	v.	NNP	O	V.	_	0	558	['P29,213 540 264 574']
2	21	21	CD	NUMBER	21	num	1	558	['P29,287 523 376 586']
3	,	,	,	O	,	_	0	558	['P29,287 523 376 586']
4	p.	p.	NN	O	p.	appos	1	558	['P29,396 539 448 587']
5	481-528	481???5	CD	NUMBER	481-528	num	4	558	['P29,471 523 748 574']
6	.	28.	.	O	.	_	0	558	['P29,471 523 748 574']

1	BLAKE	BI.AK	NNP	LOCATION	BLAKE	_	0	559	['P29,9 600 229 664']
2	,	E,	,	O	,	_	0	559	['P29,9 600 229 664']
3	D.B.	D.B.	NNP	PERSON	D.B.	conj_and	1	559	['P29,263 600 416 663']
4	,	,	,	O	,	_	0	559	['P29,263 600 416 663']
5	and	and	CC	O	and	_	0	559	['P29,450 599 565 652']
6	HAGDORN	HAGDORN	NNP	O	HAGDORN	conj_and	1	559	['P29,596 600 917 663']
7	,	,	,	O	,	_	0	559	['P29,596 600 917 663']
8	H.	H.	NNP	O	H.	appos	6	559	['P29,950 600 1040 663']
9	,	,	,	O	,	_	0	559	['P29,950 600 1040 663']
10	2003	2003	CD	DATE	2003	appos	6	559	['P29,1073 601 1238 664']
11	,	,	,	O	,	_	0	559	['P29,1073 601 1238 664']
12	The	The	DT	O	the	det	16	559	['P29,1269 599 1388 652']
13	Asteroidea	Asteroidea	NNP	O	Asteroidea	nn	16	559	['P29,1416 599 1754 652']
14	(	(	CD	NUMBER	(	num	16	559	['P29,1783 599 2144 659', 'P29,112 678 295 737']
15	Echinodermata	Echinoder-mat	NNP	O	Echinodermata	nn	16	559	['P29,1783 599 2144 659', 'P29,112 678 295 737']
16	)	a)	NN	O	)	appos	6	559	['P29,1783 599 2144 659', 'P29,112 678 295 737']
17	of	of	IN	O	of	_	0	559	['P29,314 677 376 730']
18	the	the	DT	O	the	det	21	559	['P29,385 677 484 730']
19	Muschelkalk	Muschelkalk	NNP	O	Muschelkalk	nn	21	559	['P29,502 677 905 730']
20	(	(	NNP	O	(	nn	21	559	['P29,921 678 1188 737']
21	Triassic	Triassic	NNP	O	Triassic	prep_of	16	559	['P29,921 678 1188 737']
22	of	of	IN	O	of	_	0	559	['P29,1205 677 1267 730']
23	Germany	Germany	NNP	LOCATION	Germany	prep_of	21	559	['P29,1275 677 1604 743']
24	)	)	CD	NUMBER	)	num	23	559	['P29,1275 677 1604 743']
25	:	:	:	O	:	_	0	559	['P29,1275 677 1604 743']
26	Palaontologische	Palaontologische	NNP	ORGANIZATION	Palaontologische	nn	27	559	['P29,1621 677 2146 743']
27	Zeitschrift	Zeitschrift	NNP	ORGANIZATION	Zeitschrift	dep	16	559	['P29,113 755 452 820']
28	,	,	,	O	,	_	0	559	['P29,113 755 452 820']
29	V.	v.	NNP	O	V.	appos	27	559	['P29,471 774 521 808']
30	77	77	CD	NUMBER	77	num	29	559	['P29,546 757 633 819']
31	,	,	,	O	,	_	0	559	['P29,546 757 633 819']
32	p.	p.	NN	O	p.	appos	6	559	['P29,654 773 706 821']
33	23-58	23???	CD	DATE	23-58	num	32	559	['P29,729 757 930 808']
34	.	58.	.	O	.	_	0	559	['P29,729 757 930 808']

1	BLAKE	BraKE	NNP	LOCATION	BLAKE	_	0	560	['P29,9 834 229 898']
2	,	,	,	O	,	_	0	560	['P29,9 834 229 898']
3	D.B.	D.B.	NNP	PERSON	D.B.	appos	1	560	['P29,268 834 421 898']
4	,	,	,	O	,	_	0	560	['P29,268 834 421 898']
5	TINTORI	TINTORI	NNP	PERSON	TINTORI	conj_and	3	560	['P29,459 834 725 897']
6	,	,	,	O	,	_	0	560	['P29,459 834 725 897']
7	A.	A.	NN	O	a.	conj_and	3	560	['P29,761 833 845 897']
8	,	,	,	O	,	_	0	560	['P29,761 833 845 897']
9	and	and	CC	O	and	_	0	560	['P29,885 833 1000 886']
10	HAGDORN	HAGDORN	NNP	O	HAGDORN	conj_and	3	560	['P29,1035 834 1357 897']
11	,	,	,	O	,	_	0	560	['P29,1035 834 1357 897']
12	H.	H.	NNP	O	H.	appos	1	560	['P29,1395 834 1484 897']
13	,	,	,	O	,	_	0	560	['P29,1395 834 1484 897']
14	2000	2000	CD	DATE	2000	appos	1	560	['P29,1523 835 1687 898']
15	,	,	,	O	,	_	0	560	['P29,1523 835 1687 898']
16	A	A	DT	O	a	det	21	560	['P29,1723 833 1775 885']
17	new	new	JJ	O	new	amod	21	560	['P29,1808 851 1950 898']
18	,	,	,	O	,	_	0	560	['P29,1808 851 1950 898']
19	early	early	JJ	O	early	amod	21	560	['P29,1988 833 2146 899']
20	crown-group	crown-group	JJ	O	crown-group	amod	21	560	['P29,113 928 502 977']
21	asteroid	asteroid	NN	O	asteroid	appos	1	560	['P29,523 911 773 964']
22	(	(	CD	NUMBER	(	num	23	560	['P29,792 911 1316 971']
23	Echinodermata	Echinodermata	NNP	O	Echinodermata	dep	21	560	['P29,792 911 1316 971']
24	)	)	CD	NUMBER	)	num	23	560	['P29,792 911 1316 971']
25	from	from	IN	O	from	_	0	560	['P29,1335 911 1481 964']
26	the	the	DT	O	the	det	30	560	['P29,1499 911 1598 964']
27	Norian	Norian	NNP	O	Norian	nn	30	560	['P29,1618 912 1837 964']
28	(	(	NNP	O	(	nn	30	560	['P29,1854 911 2143 972']
29	Triassic	Triassic	NNP	MISC	Triassic	nn	30	560	['P29,1854 911 2143 972']
30	)	)	NN	O	)	prep_from	23	560	['P29,1854 911 2143 972']
31	of	of	IN	O	of	_	0	560	['P29,113 989 175 1042']
32	northern	northern	JJ	O	northern	amod	33	560	['P29,199 989 476 1042']
33	Italy	Italy	NNP	LOCATION	Italy	prep_of	30	560	['P29,508 989 669 1055']
34	:	:	:	O	:	_	0	560	['P29,508 989 669 1055']
35	Rivista	Rivista	NNP	LOCATION	Rivista	nn	38	560	['P29,703 990 924 1042']
36	Italiana	Italiana	NNP	LOCATION	Italiana	nn	38	560	['P29,956 989 1204 1042']
37	di	di	NNP	LOCATION	di	nn	38	560	['P29,1235 989 1292 1042']
38	Paleontologia	Paleontologia	NNP	LOCATION	Paleontologia	dep	30	560	['P29,1323 989 1745 1055']
39	e	e	SYM	O	e	dep	23	560	['P29,1775 1007 1805 1042']
40	Stratigraphia	Stratigra-phi	FW	PERSON	stratigraphia	dep	1	560	['P29,1838 989 2144 1055', 'P29,113 1067 266 1133']
41	,	a,	,	O	,	_	0	560	['P29,1838 989 2144 1055', 'P29,113 1067 266 1133']
42	V.	v.	NNP	O	V.	appos	40	560	['P29,285 1086 336 1120']
43	106	106	CD	NUMBER	106	num	42	560	['P29,364 1069 486 1131']
44	,	,	,	O	,	_	0	560	['P29,364 1069 486 1131']
45	p.	p.	NN	O	p.	appos	1	560	['P29,506 1085 558 1133']
46	141-156	141???1	CD	NUMBER	141-156	num	45	560	['P29,586 1069 857 1120']
47	.	56.	.	O	.	_	0	560	['P29,586 1069 857 1120']

1	BROGLIO	BROGLIO	NNP	LOCATION	BROGLIO	nn	4	561	['P29,9 1146 279 1198']
2	LORIGA	LORIGA	NNP	LOCATION	LORIGA	nn	4	561	['P29,311 1146 554 1210']
3	,	,	,	O	,	_	0	561	['P29,311 1146 554 1210']
4	C.	C.	NNP	O	C.	_	0	561	['P29,588 1145 668 1210']
5	,	,	,	O	,	_	0	561	['P29,588 1145 668 1210']
6	and	and	CC	O	and	_	0	561	['P29,702 1145 817 1198']
7	BERTI	BERTI	NNP	PERSON	BERTI	nn	8	561	['P29,846 1146 1030 1198']
8	CAVICCHI	CAVICCHI	NNP	PERSON	CAVICCHI	conj_and	4	561	['P29,1062 1145 1370 1210']
9	,	,	,	O	,	_	0	561	['P29,1062 1145 1370 1210']
10	A.	A.	NN	O	a.	appos	4	561	['P29,1399 1145 1483 1210']
11	,	,	,	O	,	_	0	561	['P29,1399 1145 1483 1210']
12	1972	1972	CD	DATE	1972	appos	4	561	['P29,1520 1147 1680 1210']
13	,	,	,	O	,	_	0	561	['P29,1520 1147 1680 1210']
